,PGE_valley,SCE
144,64368.72024726764,1496.2267350111342
145,64201.82981710183,1552.024789459183
146,64054.06024689178,1811.9688254814482
147,56700.49220223738,0.0
148,56237.62902660831,0.0
149,55610.29585072155,0.0
150,55087.12710821043,0.0
151,54662.58490844079,64.76998627401736
152,54737.36148849291,256.3230499027177
153,55089.54617233777,550.5744343420447
154,49818.54437756318,1601.2057041024746
155,49906.44659345109,1707.4549734857592
156,49880.27692734078,2010.6187583856663
157,49716.970536959874,2343.3960529955675
158,49454.84539297393,2743.9333272844997
159,49227.57908374377,3075.8827675619686
160,49158.120569943785,3484.466373945719
161,48560.82348379102,3282.5832782185607
162,48041.188247344464,3589.3769354623146
163,47650.87529486885,3896.5937366185335
164,47270.427342458715,4273.581688516419
165,47084.24353731914,4594.413168390315
166,46903.83706886192,4924.465047863327
167,46912.516085633906,5310.0480473259995
168,40714.67363911524,1922.8365831888532
169,40501.15683739759,2202.4905952185945
170,40383.731858786836,2570.438217789044
171,40277.25287713889,2837.951762049721
172,40207.389708981456,3174.083373516425
173,40338.241931064935,3349.3502407153237
174,40522.69727052907,3515.6610061429137
175,32576.597063412995,4341.658133299949
176,32438.284946884618,4467.052649061334
177,32460.693911513772,4720.112467749109
178,32680.5709953045,5012.549398918616
179,33377.895783516855,5125.550208182537
180,33874.251982558955,5251.7195828979075
181,34246.785939324065,5285.61184753638
182,17698.10569089269,2724.9678702116735
183,17254.859850838086,2860.3616137105937
184,17029.364357807142,2971.8100632669184
185,16638.326213045068,3106.8600585959757
186,16241.074409811175,3209.243683756766
187,16169.204206713875,3284.359043716704
188,16242.362520071627,3371.5478399213425
189,10015.995678240717,975.0328165435917
190,9627.339162556651,1019.0766626020795
191,9147.46261423915,1048.271517387151
192,9240.603584030752,1096.1942680718662
193,9266.523986703527,1135.0329953083847
194,9309.558463910176,1161.6885800254126
195,9418.408437793798,1196.2677302816228
196,5993.446479906164,810.10909155937
197,5666.777558452337,814.6264276819925
198,5778.962413197089,821.2786924619427
199,5993.789372021587,847.8164922695669
200,5972.274735930689,866.01050631613
201,6156.249639691363,923.7706761821983
202,6555.037365048207,988.7310527919922
203,0.0,255.47806356529554
204,0.0,330.47381127231665
205,0.0,462.6564750510902
206,0.0,549.4784433592567
207,0.0,623.9970466646837
208,0.0,628.2648311320886
209,0.0,676.1531206514996
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,0.0
223,0.0,0.0
224,0.0,0.0
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,0.0
229,11.063125832515652,0.0
230,689.4562444377734,0.0
231,94.64016536794225,0.0
232,146.62832107840586,0.0
233,245.66483257303116,0.0
234,612.7466786291661,0.0
235,875.5606990206834,0.0
236,1157.4098673418957,0.0
237,1166.26040834999,0.0
238,988.3301405876882,0.0
239,1040.4848218919906,0.0
240,1162.37890237791,0.0
241,1177.0174339111036,0.0
242,1296.4751114158244,0.0
243,1719.062912002646,0.0
244,2167.1366135197313,0.0
245,745.1726859193586,0.0
246,833.2249814954521,0.0
247,950.566430877574,0.0
248,1112.6944862234668,0.0
249,1527.9665240593604,0.0
250,2065.091698648961,0.0
251,2532.7695395281626,0.0
252,2593.6739583092003,0.0
253,2931.8994505657683,0.0
254,2846.3768376006665,0.0
255,3213.7907859936568,0.0
256,3352.8535155815007,0.0
257,3625.0537941737603,0.0
258,4009.0812296430286,0.0
259,4585.941059538578,0.0
260,4497.760399798919,0.0
261,4832.351640444054,0.0
262,5225.601538037656,0.0
263,5464.944489341655,0.0
264,5737.305865900753,0.0
265,6060.945360766596,0.0
266,4492.787503401649,0.0
267,4912.397777254031,0.0
268,5107.123224753514,0.0
269,5383.173956696412,0.0
270,5589.325360276893,0.0
271,5872.682671461298,0.0
272,5995.336611321374,0.0
273,6112.656757390607,0.0
274,6150.64139811472,0.0
275,6186.436942541171,0.0
276,6328.00009955484,0.0
277,6445.731236494794,0.0
278,6686.519829349469,0.0
279,6669.861220422266,0.0
280,7037.7558354617395,0.0
281,6930.349092172142,0.0
282,6754.94009878064,0.0
283,6694.159724049117,0.0
284,6817.254866635198,0.0
285,6585.867660927997,0.0
286,6364.426357487198,0.0
287,6671.754329757558,0.0
288,6538.652393133558,0.0
289,6312.707279568758,0.0
290,6154.631701441556,0.0
291,6024.683902274355,0.0
292,5734.530710583158,0.0
293,5678.473882745555,0.0
294,5409.104703983219,0.0
295,5337.20217647362,0.0
296,5407.474970482421,0.0
297,5344.120678386851,0.0
298,5238.29949849084,0.0
299,5150.115279140071,0.0
300,5161.647432879854,0.0
301,8479.466126478157,0.0
302,8403.75083693656,0.0
303,8501.412436809627,0.0
304,8368.74557083043,0.0
305,8266.894812299048,0.0
306,8260.955902178535,0.0
307,8268.039017206916,0.0
308,17977.261788102565,0.0
309,18004.50120100083,0.0
310,18205.776130114235,0.0
311,18041.958715851986,0.0
312,18195.507577001903,0.0
313,18169.170921866225,0.0
314,18093.292900469743,0.0
315,16891.628662759664,0.0
316,17017.004236624467,0.0
317,17148.409977604468,0.0
318,17112.489356818,0.0
319,16980.784975396404,0.0
320,17037.099228204857,0.0
321,16898.10598077303,0.0
322,37734.02033743948,135.58324929073478
323,37535.83513089782,125.01066958041383
324,37339.23596920502,99.37176437538301
325,37289.008646449016,42.67305342534746
326,37056.62893682422,0.0
327,36835.52926915152,0.0
328,36727.51804707423,0.0
329,51494.61453077008,0.0
330,51234.1099563246,0.0
331,51029.42020911895,0.0
332,50851.97543176874,0.0
333,50569.03840739727,0.0
334,50466.972465629675,0.0
335,50414.45058548123,0.0
336,18696.18544406314,0.0
337,18391.81387752116,0.0
338,18028.011266338952,0.0
339,17687.631837851095,0.0
340,17225.839840647288,0.0
341,17157.664206158337,0.0
342,16863.137024171916,0.0
343,28443.43157086217,0.0
344,28482.777474633363,0.0
345,28485.139071767764,0.0
346,28506.119863578166,0.0
347,28411.077809848568,0.0
348,28441.076200121424,0.0
349,28626.879018023024,0.0
350,39797.70555995259,1716.2110135030953
351,39797.70555995259,1716.2110135030953
352,39797.70555995259,1716.2110135030953
353,39797.70555995259,1716.2110135030953
354,39797.70555995259,1716.2110135030953
355,39797.70555995259,1716.2110135030953
356,39797.70555995259,1716.2110135030953
357,47829.78045088172,789.1210861535969
358,47829.78045088172,789.1210861535969
359,47829.78045088172,789.1210861535969
360,47829.78045088172,789.1210861535969
361,47829.78045088172,789.1210861535969
362,47829.78045088172,789.1210861535969
363,47829.78045088172,789.1210861535969
364,47829.78045088172,789.1210861535969
