,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
404,33.46126397191077,3.322453310069549,9.490649229911378,1.853864971311968,-0.3609429445739045,11.523171729841547,2.120192403707944,8.853987646793598,54.90828536580751,-4.4468287102337385,172.39523557685538,557.4597392149168,1383.0205479688605,179.13922505793198,173.20870681528353,755.2703325834486,288.60207260976244,588.1937000580717,390.4009395315815,646.219851193295,203.541329810499,1343.1334106539648,0.0
405,53.245191656477004,3.4816763121495597,9.546940150610734,1.853864971311968,-0.40476349375540094,11.697179356634456,4.673381847609762,8.059399011824944,54.385540796231886,-2.431138187601836,177.97637629696942,554.2280885528013,1378.270620500164,190.82221799649275,181.71720469392903,721.3927714913151,385.9831400547743,587.53869593774,364.14388519140437,608.7965712896503,204.21087365855988,1278.4982227272008,0.0
406,57.56623001357542,4.171642654496273,7.531725189573799,2.659010707027749,-0.4220610789586232,14.829316638906825,4.374763199200193,17.480949969310437,59.0902419224124,6.662549590073387,253.63183939184842,601.0870231534757,1521.5600991391816,260.9201756278574,284.4269290861498,380.6243628586772,387.7537049174109,575.7486217717652,27.639004568607543,686.3162225186286,204.21087365855988,1414.1610896943648,0.0
407,95.47352105539322,14.913887861494302,-20.6024769759642,9.262558926007603,-0.4918280059449529,94.11879191420914,14.25904046155694,-13.280981470190401,109.9372040938248,7.447284068349929,1784.7247769431287,2268.618764805053,5372.959621674102,1113.2223271457199,1355.2821620985346,1143.865886287334,1352.7115550543467,6353.539967219707,156.85135092684783,2004.8185662666851,208.89768059498584,3719.719551345751,0.0
408,400.8566575076823,132.44169313015266,36.814262137378655,47.51713026833558,-6.5099461912326975,226.65460098814168,75.75955110150777,-140.75570105159056,312.5208303647426,-143.11402710686502,4485.9968854783165,7343.118216991853,11747.362284665096,7378.088207199669,5951.0865162640575,10893.960821784134,5988.640553724456,13325.403824032757,985.3305128708588,9354.483430200356,263.13073228791484,16597.03776137028,0.0
409,363.18148836108077,39.27500717973589,272.4480561848818,18.592777157537547,-7.033486436716892,101.21443625120888,27.577432180623738,-21.567405806292093,184.126721852825,-178.19627437099282,1663.800061340658,3455.442470466955,6404.485536959405,2848.9812780176067,2573.2128584417915,4530.293463693158,4031.576192223492,5534.129812684465,677.1556119308848,4099.185695159948,231.6621714290548,7400.373879219281,0.0
410,361.9316012329944,21.017436274561366,27.46996930128561,11.23144471670754,-4.029184180003907,59.684615989967874,14.48300444786412,174.8094996931044,136.8384438666005,-96.2146018169258,894.8428954582815,2262.1554634808217,4038.2300029703247,1749.6672757987453,1444.6213898243122,4023.458579118689,2219.698149458725,1219.6176720580506,757.3087251798466,2747.269708640781,723.1073559057202,5524.532875762316,0.0
411,358.00338454472296,20.062098262081307,49.31084653263565,14.546750687301936,-3.5445635012269623,64.30548519035735,17.02126295934546,164.59336010065024,121.98043475443217,-99.73821349389306,743.5319692685238,1762.0575235184542,3343.9489379624883,1507.1060890743406,1140.7464655869726,4943.466855836434,1485.5039197520905,2633.771567854685,3242.0552358976647,2363.681089628422,1151.6154186646656,5317.842329754752,0.0
412,203.01738066202,15.285408199680994,58.65513936872868,11.096126105662869,-2.790677079453192,51.89294114579649,14.184385799454546,91.94525633208737,103.76479706075891,-88.75193079802145,541.9907765977397,1372.6436187335416,2558.6275964712977,1073.7226843534434,799.191050744203,4459.881277893821,1002.7299005398497,1992.5225340497268,3204.742579730045,1716.1246927242828,1144.919980184057,4209.100259934107,0.0
413,158.37855465893733,9.91428559618198,41.430117634725825,7.577842218501471,-2.5225645088032467,43.250562348415336,10.451652694334932,104.43164916730913,93.4908557125613,-74.93444920013255,413.00441328843766,1148.851810382046,2314.7979864115327,863.428811459349,606.5343487777297,4145.019239508109,766.654585521639,1605.4150989335571,3163.9750479913487,1395.353722121613,1138.2245417034485,3643.0096579821184,0.0
414,142.66568790585222,8.88464351606458,34.2248797852083,6.901249163278128,-1.954627127964116,35.20754315443197,11.048889991154072,85.13449660378458,88.2030933357003,-42.59107913469546,381.3779492077916,1031.7044738803604,2031.385647445962,772.1901999391603,539.681865445515,2751.389373404261,656.2893757506255,1475.0692789875034,1832.46600289868,1255.6846953383674,1138.2245417034485,3397.9641652927385,0.0
415,121.77471733640951,9.977974797013985,29.158696922266284,7.983798051635481,-1.6317388708373002,36.773611795568144,11.496817963768425,61.29683755472493,88.04224885275396,-41.960214161963336,435.9491029155731,1103.6087011124296,2139.8423246478706,942.9844300409774,673.3868321099444,2613.886331324424,662.7814469136263,1382.0586939003692,1694.2709800556424,1445.47418627828,1138.2245417034485,3730.37370320181,0.0
