,Generator,Time,Value,Zones,Type,$/MWh
35,PNOCHE_1_UNITA1,12,0,PGE_valley,Gas,35.9286
36,PNOCHE_1_UNITA1,13,0,PGE_valley,Gas,35.9286
37,PNOCHE_1_UNITA1,14,0,PGE_valley,Gas,35.9286
38,PNOCHE_1_UNITA1,15,0,PGE_valley,Gas,35.9286
39,PNOCHE_1_UNITA1,16,0,PGE_valley,Gas,35.9286
40,PNOCHE_1_UNITA1,17,0,PGE_valley,Gas,35.9286
41,PNOCHE_1_UNITA1,18,0,PGE_valley,Gas,35.9286
42,PNOCHE_1_UNITA1,19,0,PGE_valley,Gas,35.9286
43,PNOCHE_1_UNITA1,20,0,PGE_valley,Gas,35.9286
44,PNOCHE_1_UNITA1,21,0,PGE_valley,Gas,35.9286
45,PNOCHE_1_UNITA1,22,0,PGE_valley,Gas,35.9286
46,PNOCHE_1_UNITA1,23,0,PGE_valley,Gas,35.9286
47,PNOCHE_1_UNITA1,24,0,PGE_valley,Gas,35.9286
48,BASICE_2_UNITS,1,0,PGE_valley,Gas,32.154
49,BASICE_2_UNITS,2,0,PGE_valley,Gas,32.154
50,BASICE_2_UNITS,3,0,PGE_valley,Gas,32.154
51,BASICE_2_UNITS,4,0,PGE_valley,Gas,32.154
52,BASICE_2_UNITS,5,0,PGE_valley,Gas,32.154
53,BASICE_2_UNITS,6,0,PGE_valley,Gas,32.154
54,BASICE_2_UNITS,7,0,PGE_valley,Gas,32.154
55,BASICE_2_UNITS,8,0,PGE_valley,Gas,32.154
56,BASICE_2_UNITS,9,0,PGE_valley,Gas,32.154
57,BASICE_2_UNITS,10,0,PGE_valley,Gas,32.154
58,BASICE_2_UNITS,11,0,PGE_valley,Gas,32.154
59,BASICE_2_UNITS,12,0,PGE_valley,Gas,32.154
60,BASICE_2_UNITS,13,0,PGE_valley,Gas,32.154
61,BASICE_2_UNITS,14,0,PGE_valley,Gas,32.154
62,BASICE_2_UNITS,15,0,PGE_valley,Gas,32.154
63,BASICE_2_UNITS,16,0,PGE_valley,Gas,32.154
64,BASICE_2_UNITS,17,0,PGE_valley,Gas,32.154
65,BASICE_2_UNITS,18,0,PGE_valley,Gas,32.154
66,BASICE_2_UNITS,19,0,PGE_valley,Gas,32.154
67,BASICE_2_UNITS,20,0,PGE_valley,Gas,32.154
68,BASICE_2_UNITS,21,0,PGE_valley,Gas,32.154
69,BASICE_2_UNITS,22,0,PGE_valley,Gas,32.154
70,BASICE_2_UNITS,23,0,PGE_valley,Gas,32.154
71,BASICE_2_UNITS,24,0,PGE_valley,Gas,32.154
72,SALIRV_2_UNIT,1,0,PGE_valley,Gas,37.6528
73,SALIRV_2_UNIT,2,0,PGE_valley,Gas,37.6528
74,SALIRV_2_UNIT,3,0,PGE_valley,Gas,37.6528
75,SALIRV_2_UNIT,4,0,PGE_valley,Gas,37.6528
76,SALIRV_2_UNIT,5,0,PGE_valley,Gas,37.6528
77,SALIRV_2_UNIT,6,0,PGE_valley,Gas,37.6528
78,SALIRV_2_UNIT,7,0,PGE_valley,Gas,37.6528
79,SALIRV_2_UNIT,8,0,PGE_valley,Gas,37.6528
80,SALIRV_2_UNIT,9,0,PGE_valley,Gas,37.6528
81,SALIRV_2_UNIT,10,0,PGE_valley,Gas,37.6528
82,SALIRV_2_UNIT,11,0,PGE_valley,Gas,37.6528
83,SALIRV_2_UNIT,12,0,PGE_valley,Gas,37.6528
84,SALIRV_2_UNIT,13,0,PGE_valley,Gas,37.6528
85,SALIRV_2_UNIT,14,0,PGE_valley,Gas,37.6528
86,SALIRV_2_UNIT,15,0,PGE_valley,Gas,37.6528
87,SALIRV_2_UNIT,16,0,PGE_valley,Gas,37.6528
88,SALIRV_2_UNIT,17,0,PGE_valley,Gas,37.6528
89,SALIRV_2_UNIT,18,0,PGE_valley,Gas,37.6528
90,SALIRV_2_UNIT,19,0,PGE_valley,Gas,37.6528
91,SALIRV_2_UNIT,20,0,PGE_valley,Gas,37.6528
92,SALIRV_2_UNIT,21,0,PGE_valley,Gas,37.6528
93,SALIRV_2_UNIT,22,0,PGE_valley,Gas,37.6528
94,SALIRV_2_UNIT,23,0,PGE_valley,Gas,37.6528
95,SALIRV_2_UNIT,24,0,PGE_valley,Gas,37.6528
96,SCHLTE_1_PL1X3,1,0,PGE_valley,Gas,30.7094
97,SCHLTE_1_PL1X3,2,0,PGE_valley,Gas,30.7094
98,SCHLTE_1_PL1X3,3,0,PGE_valley,Gas,30.7094
99,SCHLTE_1_PL1X3,4,0,PGE_valley,Gas,30.7094
100,SCHLTE_1_PL1X3,5,0,PGE_valley,Gas,30.7094
101,SCHLTE_1_PL1X3,6,0,PGE_valley,Gas,30.7094
102,SCHLTE_1_PL1X3,7,0,PGE_valley,Gas,30.7094
103,SCHLTE_1_PL1X3,8,0,PGE_valley,Gas,30.7094
104,SCHLTE_1_PL1X3,9,0,PGE_valley,Gas,30.7094
105,SCHLTE_1_PL1X3,10,0,PGE_valley,Gas,30.7094
106,SCHLTE_1_PL1X3,11,0,PGE_valley,Gas,30.7094
107,SCHLTE_1_PL1X3,12,0,PGE_valley,Gas,30.7094
108,SCHLTE_1_PL1X3,13,0,PGE_valley,Gas,30.7094
109,SCHLTE_1_PL1X3,14,0,PGE_valley,Gas,30.7094
110,SCHLTE_1_PL1X3,15,0,PGE_valley,Gas,30.7094
111,SCHLTE_1_PL1X3,16,0,PGE_valley,Gas,30.7094
112,SCHLTE_1_PL1X3,17,0,PGE_valley,Gas,30.7094
113,SCHLTE_1_PL1X3,18,0,PGE_valley,Gas,30.7094
114,SCHLTE_1_PL1X3,19,0,PGE_valley,Gas,30.7094
115,SCHLTE_1_PL1X3,20,0,PGE_valley,Gas,30.7094
116,SCHLTE_1_PL1X3,21,0,PGE_valley,Gas,30.7094
117,SCHLTE_1_PL1X3,22,0,PGE_valley,Gas,30.7094
118,SCHLTE_1_PL1X3,23,0,PGE_valley,Gas,30.7094
119,SCHLTE_1_PL1X3,24,0,PGE_valley,Gas,30.7094
120,ELKHIL_2_PL1X3,1,0,PGE_valley,Gas,42.0798
121,ELKHIL_2_PL1X3,2,0,PGE_valley,Gas,42.0798
122,ELKHIL_2_PL1X3,3,0,PGE_valley,Gas,42.0798
123,ELKHIL_2_PL1X3,4,0,PGE_valley,Gas,42.0798
124,ELKHIL_2_PL1X3,5,0,PGE_valley,Gas,42.0798
125,ELKHIL_2_PL1X3,6,0,PGE_valley,Gas,42.0798
126,ELKHIL_2_PL1X3,7,0,PGE_valley,Gas,42.0798
127,ELKHIL_2_PL1X3,8,0,PGE_valley,Gas,42.0798
128,ELKHIL_2_PL1X3,9,0,PGE_valley,Gas,42.0798
129,ELKHIL_2_PL1X3,10,0,PGE_valley,Gas,42.0798
130,ELKHIL_2_PL1X3,11,0,PGE_valley,Gas,42.0798
131,ELKHIL_2_PL1X3,12,0,PGE_valley,Gas,42.0798
132,ELKHIL_2_PL1X3,13,0,PGE_valley,Gas,42.0798
133,ELKHIL_2_PL1X3,14,0,PGE_valley,Gas,42.0798
134,ELKHIL_2_PL1X3,15,0,PGE_valley,Gas,42.0798
135,ELKHIL_2_PL1X3,16,0,PGE_valley,Gas,42.0798
136,ELKHIL_2_PL1X3,17,0,PGE_valley,Gas,42.0798
137,ELKHIL_2_PL1X3,18,0,PGE_valley,Gas,42.0798
138,ELKHIL_2_PL1X3,19,0,PGE_valley,Gas,42.0798
139,ELKHIL_2_PL1X3,20,0,PGE_valley,Gas,42.0798
140,ELKHIL_2_PL1X3,21,0,PGE_valley,Gas,42.0798
141,ELKHIL_2_PL1X3,22,0,PGE_valley,Gas,42.0798
142,ELKHIL_2_PL1X3,23,0,PGE_valley,Gas,42.0798
143,ELKHIL_2_PL1X3,24,0,PGE_valley,Gas,42.0798
144,CALPIN_1_AGNEW,1,0,PGE_valley,Gas,38.7246
145,CALPIN_1_AGNEW,2,0,PGE_valley,Gas,38.7246
146,CALPIN_1_AGNEW,3,0,PGE_valley,Gas,38.7246
147,CALPIN_1_AGNEW,4,0,PGE_valley,Gas,38.7246
148,CALPIN_1_AGNEW,5,0,PGE_valley,Gas,38.7246
149,CALPIN_1_AGNEW,6,0,PGE_valley,Gas,38.7246
150,CALPIN_1_AGNEW,7,0,PGE_valley,Gas,38.7246
151,CALPIN_1_AGNEW,8,0,PGE_valley,Gas,38.7246
152,CALPIN_1_AGNEW,9,0,PGE_valley,Gas,38.7246
153,CALPIN_1_AGNEW,10,0,PGE_valley,Gas,38.7246
154,CALPIN_1_AGNEW,11,0,PGE_valley,Gas,38.7246
155,CALPIN_1_AGNEW,12,0,PGE_valley,Gas,38.7246
156,CALPIN_1_AGNEW,13,0,PGE_valley,Gas,38.7246
157,CALPIN_1_AGNEW,14,0,PGE_valley,Gas,38.7246
158,CALPIN_1_AGNEW,15,0,PGE_valley,Gas,38.7246
159,CALPIN_1_AGNEW,16,0,PGE_valley,Gas,38.7246
160,CALPIN_1_AGNEW,17,0,PGE_valley,Gas,38.7246
161,CALPIN_1_AGNEW,18,0,PGE_valley,Gas,38.7246
162,CALPIN_1_AGNEW,19,0,PGE_valley,Gas,38.7246
163,CALPIN_1_AGNEW,20,0,PGE_valley,Gas,38.7246
164,CALPIN_1_AGNEW,21,0,PGE_valley,Gas,38.7246
165,CALPIN_1_AGNEW,22,0,PGE_valley,Gas,38.7246
166,CALPIN_1_AGNEW,23,0,PGE_valley,Gas,38.7246
167,CALPIN_1_AGNEW,24,0,PGE_valley,Gas,38.7246
168,UNVRSY_1_UNIT1,1,0,PGE_valley,Gas,34.111200000000004
169,UNVRSY_1_UNIT1,2,0,PGE_valley,Gas,34.111200000000004
170,UNVRSY_1_UNIT1,3,0,PGE_valley,Gas,34.111200000000004
171,UNVRSY_1_UNIT1,4,0,PGE_valley,Gas,34.111200000000004
172,UNVRSY_1_UNIT1,5,0,PGE_valley,Gas,34.111200000000004
173,UNVRSY_1_UNIT1,6,0,PGE_valley,Gas,34.111200000000004
174,UNVRSY_1_UNIT1,7,0,PGE_valley,Gas,34.111200000000004
175,UNVRSY_1_UNIT1,8,0,PGE_valley,Gas,34.111200000000004
176,UNVRSY_1_UNIT1,9,0,PGE_valley,Gas,34.111200000000004
177,UNVRSY_1_UNIT1,10,0,PGE_valley,Gas,34.111200000000004
178,UNVRSY_1_UNIT1,11,0,PGE_valley,Gas,34.111200000000004
179,UNVRSY_1_UNIT1,12,0,PGE_valley,Gas,34.111200000000004
180,UNVRSY_1_UNIT1,13,0,PGE_valley,Gas,34.111200000000004
181,UNVRSY_1_UNIT1,14,0,PGE_valley,Gas,34.111200000000004
182,UNVRSY_1_UNIT1,15,0,PGE_valley,Gas,34.111200000000004
183,UNVRSY_1_UNIT1,16,0,PGE_valley,Gas,34.111200000000004
184,UNVRSY_1_UNIT1,17,0,PGE_valley,Gas,34.111200000000004
185,UNVRSY_1_UNIT1,18,0,PGE_valley,Gas,34.111200000000004
186,UNVRSY_1_UNIT1,19,0,PGE_valley,Gas,34.111200000000004
187,UNVRSY_1_UNIT1,20,0,PGE_valley,Gas,34.111200000000004
188,UNVRSY_1_UNIT1,21,0,PGE_valley,Gas,34.111200000000004
189,UNVRSY_1_UNIT1,22,0,PGE_valley,Gas,34.111200000000004
190,UNVRSY_1_UNIT1,23,0,PGE_valley,Gas,34.111200000000004
191,UNVRSY_1_UNIT1,24,0,PGE_valley,Gas,34.111200000000004
192,TANHIL_6_SOLART,1,0,PGE_valley,Gas,35.2296
193,TANHIL_6_SOLART,2,0,PGE_valley,Gas,35.2296
194,TANHIL_6_SOLART,3,0,PGE_valley,Gas,35.2296
195,TANHIL_6_SOLART,4,0,PGE_valley,Gas,35.2296
196,TANHIL_6_SOLART,5,0,PGE_valley,Gas,35.2296
197,TANHIL_6_SOLART,6,0,PGE_valley,Gas,35.2296
198,TANHIL_6_SOLART,7,0,PGE_valley,Gas,35.2296
199,TANHIL_6_SOLART,8,0,PGE_valley,Gas,35.2296
200,TANHIL_6_SOLART,9,0,PGE_valley,Gas,35.2296
201,TANHIL_6_SOLART,10,0,PGE_valley,Gas,35.2296
202,TANHIL_6_SOLART,11,0,PGE_valley,Gas,35.2296
203,TANHIL_6_SOLART,12,0,PGE_valley,Gas,35.2296
204,TANHIL_6_SOLART,13,0,PGE_valley,Gas,35.2296
205,TANHIL_6_SOLART,14,0,PGE_valley,Gas,35.2296
206,TANHIL_6_SOLART,15,0,PGE_valley,Gas,35.2296
207,TANHIL_6_SOLART,16,0,PGE_valley,Gas,35.2296
208,TANHIL_6_SOLART,17,0,PGE_valley,Gas,35.2296
209,TANHIL_6_SOLART,18,0,PGE_valley,Gas,35.2296
210,TANHIL_6_SOLART,19,0,PGE_valley,Gas,35.2296
211,TANHIL_6_SOLART,20,0,PGE_valley,Gas,35.2296
212,TANHIL_6_SOLART,21,0,PGE_valley,Gas,35.2296
213,TANHIL_6_SOLART,22,0,PGE_valley,Gas,35.2296
214,TANHIL_6_SOLART,23,0,PGE_valley,Gas,35.2296
215,TANHIL_6_SOLART,24,0,PGE_valley,Gas,35.2296
216,CASTVL_2_FCELL,1,0,PGE_valley,Gas,30.523
217,CASTVL_2_FCELL,2,0,PGE_valley,Gas,30.523
218,CASTVL_2_FCELL,3,0,PGE_valley,Gas,30.523
219,CASTVL_2_FCELL,4,0,PGE_valley,Gas,30.523
220,CASTVL_2_FCELL,5,0,PGE_valley,Gas,30.523
221,CASTVL_2_FCELL,6,0,PGE_valley,Gas,30.523
222,CASTVL_2_FCELL,7,0,PGE_valley,Gas,30.523
223,CASTVL_2_FCELL,8,0,PGE_valley,Gas,30.523
224,CASTVL_2_FCELL,9,0,PGE_valley,Gas,30.523
225,CASTVL_2_FCELL,10,0,PGE_valley,Gas,30.523
226,CASTVL_2_FCELL,11,0,PGE_valley,Gas,30.523
227,CASTVL_2_FCELL,12,0,PGE_valley,Gas,30.523
228,CASTVL_2_FCELL,13,0,PGE_valley,Gas,30.523
229,CASTVL_2_FCELL,14,0,PGE_valley,Gas,30.523
230,CASTVL_2_FCELL,15,0,PGE_valley,Gas,30.523
231,CASTVL_2_FCELL,16,0,PGE_valley,Gas,30.523
232,CASTVL_2_FCELL,17,0,PGE_valley,Gas,30.523
233,CASTVL_2_FCELL,18,0,PGE_valley,Gas,30.523
234,CASTVL_2_FCELL,19,0,PGE_valley,Gas,30.523
235,CASTVL_2_FCELL,20,0,PGE_valley,Gas,30.523
236,CASTVL_2_FCELL,21,0,PGE_valley,Gas,30.523
237,CASTVL_2_FCELL,22,0,PGE_valley,Gas,30.523
238,CASTVL_2_FCELL,23,0,PGE_valley,Gas,30.523
239,CASTVL_2_FCELL,24,0,PGE_valley,Gas,30.523
240,YUBACT_6_UNITA1,1,0,PGE_valley,Gas,50.8406
241,YUBACT_6_UNITA1,2,0,PGE_valley,Gas,50.8406
242,YUBACT_6_UNITA1,3,0,PGE_valley,Gas,50.8406
243,YUBACT_6_UNITA1,4,0,PGE_valley,Gas,50.8406
244,YUBACT_6_UNITA1,5,0,PGE_valley,Gas,50.8406
245,YUBACT_6_UNITA1,6,0,PGE_valley,Gas,50.8406
246,YUBACT_6_UNITA1,7,0,PGE_valley,Gas,50.8406
247,YUBACT_6_UNITA1,8,0,PGE_valley,Gas,50.8406
248,YUBACT_6_UNITA1,9,0,PGE_valley,Gas,50.8406
249,YUBACT_6_UNITA1,10,0,PGE_valley,Gas,50.8406
250,YUBACT_6_UNITA1,11,0,PGE_valley,Gas,50.8406
251,YUBACT_6_UNITA1,12,0,PGE_valley,Gas,50.8406
252,YUBACT_6_UNITA1,13,0,PGE_valley,Gas,50.8406
253,YUBACT_6_UNITA1,14,0,PGE_valley,Gas,50.8406
254,YUBACT_6_UNITA1,15,0,PGE_valley,Gas,50.8406
255,YUBACT_6_UNITA1,16,0,PGE_valley,Gas,50.8406
256,YUBACT_6_UNITA1,17,0,PGE_valley,Gas,50.8406
257,YUBACT_6_UNITA1,18,0,PGE_valley,Gas,50.8406
258,YUBACT_6_UNITA1,19,0,PGE_valley,Gas,50.8406
259,YUBACT_6_UNITA1,20,0,PGE_valley,Gas,50.8406
260,YUBACT_6_UNITA1,21,0,PGE_valley,Gas,50.8406
261,YUBACT_6_UNITA1,22,0,PGE_valley,Gas,50.8406
262,YUBACT_6_UNITA1,23,0,PGE_valley,Gas,50.8406
263,YUBACT_6_UNITA1,24,0,PGE_valley,Gas,50.8406
264,VACADX_1_UNITA1,1,0,PGE_valley,Gas,55.78020000000001
265,VACADX_1_UNITA1,2,0,PGE_valley,Gas,55.78020000000001
266,VACADX_1_UNITA1,3,0,PGE_valley,Gas,55.78020000000001
267,VACADX_1_UNITA1,4,0,PGE_valley,Gas,55.78020000000001
268,VACADX_1_UNITA1,5,0,PGE_valley,Gas,55.78020000000001
269,VACADX_1_UNITA1,6,0,PGE_valley,Gas,55.78020000000001
270,VACADX_1_UNITA1,7,0,PGE_valley,Gas,55.78020000000001
271,VACADX_1_UNITA1,8,0,PGE_valley,Gas,55.78020000000001
272,VACADX_1_UNITA1,9,0,PGE_valley,Gas,55.78020000000001
273,VACADX_1_UNITA1,10,0,PGE_valley,Gas,55.78020000000001
274,VACADX_1_UNITA1,11,0,PGE_valley,Gas,55.78020000000001
275,VACADX_1_UNITA1,12,0,PGE_valley,Gas,55.78020000000001
276,VACADX_1_UNITA1,13,0,PGE_valley,Gas,55.78020000000001
277,VACADX_1_UNITA1,14,0,PGE_valley,Gas,55.78020000000001
278,VACADX_1_UNITA1,15,0,PGE_valley,Gas,55.78020000000001
279,VACADX_1_UNITA1,16,0,PGE_valley,Gas,55.78020000000001
280,VACADX_1_UNITA1,17,0,PGE_valley,Gas,55.78020000000001
281,VACADX_1_UNITA1,18,0,PGE_valley,Gas,55.78020000000001
282,VACADX_1_UNITA1,19,0,PGE_valley,Gas,55.78020000000001
283,VACADX_1_UNITA1,20,0,PGE_valley,Gas,55.78020000000001
284,VACADX_1_UNITA1,21,0,PGE_valley,Gas,55.78020000000001
285,VACADX_1_UNITA1,22,0,PGE_valley,Gas,55.78020000000001
286,VACADX_1_UNITA1,23,0,PGE_valley,Gas,55.78020000000001
287,VACADX_1_UNITA1,24,0,PGE_valley,Gas,55.78020000000001
288,MIDSET_1_UNIT1,1,0,PGE_valley,Gas,33.6452
289,MIDSET_1_UNIT1,2,0,PGE_valley,Gas,33.6452
290,MIDSET_1_UNIT1,3,0,PGE_valley,Gas,33.6452
291,MIDSET_1_UNIT1,4,0,PGE_valley,Gas,33.6452
292,MIDSET_1_UNIT1,5,0,PGE_valley,Gas,33.6452
293,MIDSET_1_UNIT1,6,0,PGE_valley,Gas,33.6452
294,MIDSET_1_UNIT1,7,0,PGE_valley,Gas,33.6452
295,MIDSET_1_UNIT1,8,0,PGE_valley,Gas,33.6452
296,MIDSET_1_UNIT1,9,0,PGE_valley,Gas,33.6452
297,MIDSET_1_UNIT1,10,0,PGE_valley,Gas,33.6452
298,MIDSET_1_UNIT1,11,0,PGE_valley,Gas,33.6452
299,MIDSET_1_UNIT1,12,0,PGE_valley,Gas,33.6452
300,MIDSET_1_UNIT1,13,0,PGE_valley,Gas,33.6452
301,MIDSET_1_UNIT1,14,0,PGE_valley,Gas,33.6452
302,MIDSET_1_UNIT1,15,0,PGE_valley,Gas,33.6452
303,MIDSET_1_UNIT1,16,0,PGE_valley,Gas,33.6452
304,MIDSET_1_UNIT1,17,0,PGE_valley,Gas,33.6452
305,MIDSET_1_UNIT1,18,0,PGE_valley,Gas,33.6452
306,MIDSET_1_UNIT1,19,0,PGE_valley,Gas,33.6452
307,MIDSET_1_UNIT1,20,0,PGE_valley,Gas,33.6452
308,MIDSET_1_UNIT1,21,0,PGE_valley,Gas,33.6452
309,MIDSET_1_UNIT1,22,0,PGE_valley,Gas,33.6452
310,MIDSET_1_UNIT1,23,0,PGE_valley,Gas,33.6452
311,MIDSET_1_UNIT1,24,0,PGE_valley,Gas,33.6452
312,WOLFSK_1_UNITA1,1,0,PGE_valley,Gas,43.710800000000006
313,WOLFSK_1_UNITA1,2,0,PGE_valley,Gas,43.710800000000006
314,WOLFSK_1_UNITA1,3,0,PGE_valley,Gas,43.710800000000006
315,WOLFSK_1_UNITA1,4,0,PGE_valley,Gas,43.710800000000006
316,WOLFSK_1_UNITA1,5,0,PGE_valley,Gas,43.710800000000006
317,WOLFSK_1_UNITA1,6,0,PGE_valley,Gas,43.710800000000006
318,WOLFSK_1_UNITA1,7,0,PGE_valley,Gas,43.710800000000006
319,WOLFSK_1_UNITA1,8,0,PGE_valley,Gas,43.710800000000006
320,WOLFSK_1_UNITA1,9,0,PGE_valley,Gas,43.710800000000006
321,WOLFSK_1_UNITA1,10,0,PGE_valley,Gas,43.710800000000006
322,WOLFSK_1_UNITA1,11,0,PGE_valley,Gas,43.710800000000006
323,WOLFSK_1_UNITA1,12,0,PGE_valley,Gas,43.710800000000006
324,WOLFSK_1_UNITA1,13,0,PGE_valley,Gas,43.710800000000006
325,WOLFSK_1_UNITA1,14,0,PGE_valley,Gas,43.710800000000006
326,WOLFSK_1_UNITA1,15,0,PGE_valley,Gas,43.710800000000006
327,WOLFSK_1_UNITA1,16,0,PGE_valley,Gas,43.710800000000006
328,WOLFSK_1_UNITA1,17,0,PGE_valley,Gas,43.710800000000006
329,WOLFSK_1_UNITA1,18,0,PGE_valley,Gas,43.710800000000006
330,WOLFSK_1_UNITA1,19,0,PGE_valley,Gas,43.710800000000006
331,WOLFSK_1_UNITA1,20,0,PGE_valley,Gas,43.710800000000006
332,WOLFSK_1_UNITA1,21,0,PGE_valley,Gas,43.710800000000006
333,WOLFSK_1_UNITA1,22,0,PGE_valley,Gas,43.710800000000006
334,WOLFSK_1_UNITA1,23,0,PGE_valley,Gas,43.710800000000006
335,WOLFSK_1_UNITA1,24,0,PGE_valley,Gas,43.710800000000006
336,HELMS_PS,1,0,PGE_valley,PSH,10.0
337,HELMS_PS,2,0,PGE_valley,PSH,10.0
338,HELMS_PS,3,0,PGE_valley,PSH,10.0
339,HELMS_PS,4,0,PGE_valley,PSH,10.0
340,HELMS_PS,5,0,PGE_valley,PSH,10.0
341,HELMS_PS,6,0,PGE_valley,PSH,10.0
342,HELMS_PS,7,0,PGE_valley,PSH,10.0
343,HELMS_PS,8,0,PGE_valley,PSH,10.0
344,HELMS_PS,9,0,PGE_valley,PSH,10.0
345,HELMS_PS,10,0,PGE_valley,PSH,10.0
346,HELMS_PS,11,0,PGE_valley,PSH,10.0
347,HELMS_PS,12,0,PGE_valley,PSH,10.0
348,HELMS_PS,13,0,PGE_valley,PSH,10.0
349,HELMS_PS,14,0,PGE_valley,PSH,10.0
350,HELMS_PS,15,0,PGE_valley,PSH,10.0
351,HELMS_PS,16,0,PGE_valley,PSH,10.0
352,HELMS_PS,17,0,PGE_valley,PSH,10.0
353,HELMS_PS,18,0,PGE_valley,PSH,10.0
354,HELMS_PS,19,0,PGE_valley,PSH,10.0
355,HELMS_PS,20,0,PGE_valley,PSH,10.0
356,HELMS_PS,21,0,PGE_valley,PSH,10.0
357,HELMS_PS,22,0,PGE_valley,PSH,10.0
358,HELMS_PS,23,0,PGE_valley,PSH,10.0
359,HELMS_PS,24,0,PGE_valley,PSH,10.0
360,DEXZEL_1_UNIT,1,0,PGE_valley,Gas,37.9324
361,DEXZEL_1_UNIT,2,0,PGE_valley,Gas,37.9324
362,DEXZEL_1_UNIT,3,0,PGE_valley,Gas,37.9324
363,DEXZEL_1_UNIT,4,0,PGE_valley,Gas,37.9324
364,DEXZEL_1_UNIT,5,0,PGE_valley,Gas,37.9324
365,DEXZEL_1_UNIT,6,0,PGE_valley,Gas,37.9324
366,DEXZEL_1_UNIT,7,0,PGE_valley,Gas,37.9324
367,DEXZEL_1_UNIT,8,0,PGE_valley,Gas,37.9324
368,DEXZEL_1_UNIT,9,0,PGE_valley,Gas,37.9324
369,DEXZEL_1_UNIT,10,0,PGE_valley,Gas,37.9324
370,DEXZEL_1_UNIT,11,0,PGE_valley,Gas,37.9324
371,DEXZEL_1_UNIT,12,0,PGE_valley,Gas,37.9324
372,DEXZEL_1_UNIT,13,0,PGE_valley,Gas,37.9324
373,DEXZEL_1_UNIT,14,0,PGE_valley,Gas,37.9324
374,DEXZEL_1_UNIT,15,0,PGE_valley,Gas,37.9324
375,DEXZEL_1_UNIT,16,0,PGE_valley,Gas,37.9324
376,DEXZEL_1_UNIT,17,0,PGE_valley,Gas,37.9324
377,DEXZEL_1_UNIT,18,0,PGE_valley,Gas,37.9324
378,DEXZEL_1_UNIT,19,0,PGE_valley,Gas,37.9324
379,DEXZEL_1_UNIT,20,0,PGE_valley,Gas,37.9324
380,DEXZEL_1_UNIT,21,0,PGE_valley,Gas,37.9324
381,DEXZEL_1_UNIT,22,0,PGE_valley,Gas,37.9324
382,DEXZEL_1_UNIT,23,0,PGE_valley,Gas,37.9324
383,DEXZEL_1_UNIT,24,0,PGE_valley,Gas,37.9324
384,DALYCT_1_FCELL,1,0,PGE_valley,Gas,35.6024
385,DALYCT_1_FCELL,2,0,PGE_valley,Gas,35.6024
386,DALYCT_1_FCELL,3,0,PGE_valley,Gas,35.6024
387,DALYCT_1_FCELL,4,0,PGE_valley,Gas,35.6024
