,Zone,Time,Value
264,SCE,49,
265,SCE,50,
266,SCE,51,
267,SCE,52,
268,SCE,53,
269,SCE,54,
270,SCE,55,
271,SCE,56,
272,SCE,57,
273,SCE,58,
274,SCE,59,
275,SCE,60,
276,SCE,61,
277,SCE,62,
278,SCE,63,
279,SCE,64,
280,SCE,65,
281,SCE,66,
282,SCE,67,
283,SCE,68,
284,SCE,69,
285,SCE,70,
286,SCE,71,
287,SCE,72,
288,PNW,49,
289,PNW,50,
290,PNW,51,
291,PNW,52,
292,PNW,53,
293,PNW,54,
294,PNW,55,
295,PNW,56,
296,PNW,57,
297,PNW,58,
298,PNW,59,
299,PNW,60,
300,PNW,61,
301,PNW,62,
302,PNW,63,
303,PNW,64,
304,PNW,65,
305,PNW,66,
306,PNW,67,
307,PNW,68,
308,PNW,69,
309,PNW,70,
310,PNW,71,
311,PNW,72,
312,SDGE,49,
313,SDGE,50,
314,SDGE,51,
315,SDGE,52,
316,SDGE,53,
317,SDGE,54,
318,SDGE,55,
319,SDGE,56,
320,SDGE,57,
321,SDGE,58,
322,SDGE,59,
323,SDGE,60,
324,SDGE,61,
325,SDGE,62,
326,SDGE,63,
327,SDGE,64,
328,SDGE,65,
329,SDGE,66,
330,SDGE,67,
331,SDGE,68,
332,SDGE,69,
333,SDGE,70,
334,SDGE,71,
335,SDGE,72,
336,PGE_bay,49,
337,PGE_bay,50,
338,PGE_bay,51,
339,PGE_bay,52,
340,PGE_bay,53,
341,PGE_bay,54,
342,PGE_bay,55,
343,PGE_bay,56,
344,PGE_bay,57,
345,PGE_bay,58,
346,PGE_bay,59,
347,PGE_bay,60,
348,PGE_bay,61,
349,PGE_bay,62,
350,PGE_bay,63,
351,PGE_bay,64,
352,PGE_bay,65,
353,PGE_bay,66,
354,PGE_bay,67,
355,PGE_bay,68,
356,PGE_bay,69,
357,PGE_bay,70,
358,PGE_bay,71,
359,PGE_bay,72,
360,PGE_valley,73,
361,PGE_valley,74,
362,PGE_valley,75,
363,PGE_valley,76,
364,PGE_valley,77,
365,PGE_valley,78,
366,PGE_valley,79,
367,PGE_valley,80,
368,PGE_valley,81,
369,PGE_valley,82,
370,PGE_valley,83,
371,PGE_valley,84,
372,PGE_valley,85,
373,PGE_valley,86,
374,PGE_valley,87,
375,PGE_valley,88,
376,PGE_valley,89,
377,PGE_valley,90,
378,PGE_valley,91,
379,PGE_valley,92,
380,PGE_valley,93,
381,PGE_valley,94,
382,PGE_valley,95,
383,PGE_valley,96,
384,SCE,73,
385,SCE,74,
386,SCE,75,
387,SCE,76,
388,SCE,77,
389,SCE,78,
390,SCE,79,
391,SCE,80,
392,SCE,81,
393,SCE,82,
394,SCE,83,
395,SCE,84,
396,SCE,85,
397,SCE,86,
398,SCE,87,
399,SCE,88,
400,SCE,89,
401,SCE,90,
402,SCE,91,
403,SCE,92,
404,SCE,93,
405,SCE,94,
406,SCE,95,
407,SCE,96,
408,PNW,73,
409,PNW,74,
410,PNW,75,
411,PNW,76,
412,PNW,77,
413,PNW,78,
414,PNW,79,
415,PNW,80,
416,PNW,81,
417,PNW,82,
418,PNW,83,
419,PNW,84,
420,PNW,85,
421,PNW,86,
422,PNW,87,
423,PNW,88,
424,PNW,89,
425,PNW,90,
426,PNW,91,
427,PNW,92,
428,PNW,93,
429,PNW,94,
430,PNW,95,
431,PNW,96,
432,SDGE,73,
433,SDGE,74,
434,SDGE,75,
435,SDGE,76,
436,SDGE,77,
437,SDGE,78,
438,SDGE,79,
439,SDGE,80,
440,SDGE,81,
441,SDGE,82,
442,SDGE,83,
443,SDGE,84,
444,SDGE,85,
445,SDGE,86,
446,SDGE,87,
447,SDGE,88,
448,SDGE,89,
449,SDGE,90,
450,SDGE,91,
451,SDGE,92,
452,SDGE,93,
453,SDGE,94,
454,SDGE,95,
455,SDGE,96,
456,PGE_bay,73,
457,PGE_bay,74,
458,PGE_bay,75,
459,PGE_bay,76,
460,PGE_bay,77,
461,PGE_bay,78,
462,PGE_bay,79,
463,PGE_bay,80,
464,PGE_bay,81,
465,PGE_bay,82,
466,PGE_bay,83,
467,PGE_bay,84,
468,PGE_bay,85,
469,PGE_bay,86,
470,PGE_bay,87,
471,PGE_bay,88,
472,PGE_bay,89,
473,PGE_bay,90,
474,PGE_bay,91,
475,PGE_bay,92,
476,PGE_bay,93,
477,PGE_bay,94,
478,PGE_bay,95,
479,PGE_bay,96,
