,Generator,Time,Value,Zones
338,GRAND_COULEE_PS,3,0.0,PNW
339,GRAND_COULEE_PS,4,0.0,PNW
340,GRAND_COULEE_PS,5,0.0,PNW
341,GRAND_COULEE_PS,6,0.0,PNW
342,GRAND_COULEE_PS,7,0.0,PNW
343,GRAND_COULEE_PS,8,0.0,PNW
344,GRAND_COULEE_PS,9,0.0,PNW
345,GRAND_COULEE_PS,10,0.0,PNW
346,GRAND_COULEE_PS,11,0.0,PNW
347,GRAND_COULEE_PS,12,0.0,PNW
348,GRAND_COULEE_PS,13,0.0,PNW
349,GRAND_COULEE_PS,14,0.0,PNW
350,GRAND_COULEE_PS,15,0.0,PNW
351,GRAND_COULEE_PS,16,0.0,PNW
352,GRAND_COULEE_PS,17,0.0,PNW
353,GRAND_COULEE_PS,18,0.0,PNW
354,GRAND_COULEE_PS,19,0.0,PNW
355,GRAND_COULEE_PS,20,0.0,PNW
356,GRAND_COULEE_PS,21,0.0,PNW
357,GRAND_COULEE_PS,22,0.0,PNW
358,GRAND_COULEE_PS,23,0.0,PNW
359,GRAND_COULEE_PS,24,0.0,PNW
360,FREDERICKSON_PWR_FICT,1,192.0,PNW
361,FREDERICKSON_PWR_FICT,2,192.0,PNW
362,FREDERICKSON_PWR_FICT,3,192.0,PNW
363,FREDERICKSON_PWR_FICT,4,192.0,PNW
364,FREDERICKSON_PWR_FICT,5,192.0,PNW
365,FREDERICKSON_PWR_FICT,6,192.0,PNW
366,FREDERICKSON_PWR_FICT,7,192.0,PNW
367,FREDERICKSON_PWR_FICT,8,192.0,PNW
368,FREDERICKSON_PWR_FICT,9,192.0,PNW
369,FREDERICKSON_PWR_FICT,10,192.0,PNW
370,FREDERICKSON_PWR_FICT,11,192.0,PNW
371,FREDERICKSON_PWR_FICT,12,192.0,PNW
372,FREDERICKSON_PWR_FICT,13,192.0,PNW
373,FREDERICKSON_PWR_FICT,14,192.0,PNW
374,FREDERICKSON_PWR_FICT,15,192.0,PNW
375,FREDERICKSON_PWR_FICT,16,192.0,PNW
