,index,Path3,Path8,Path14,Path65,Path66
0,8760,5948.970633545918,13055.60270241315,7448.000680961528,0.0,0.0
1,8784,2762.9487395506767,22776.328249138016,11231.03225007695,0.0,0.0
2,8808,12060.286408535694,17905.93516841099,7692.948404126189,0.0,0.0
3,8832,18884.97441742809,22999.163576691783,23570.749990176802,13102.552570323893,0.0
4,8856,29382.113775741054,19303.212011624062,20365.97330351139,605.4812210095242,0.0
5,8880,35611.07135611903,19046.640276039536,14635.421115743946,0.0,0.0
6,8904,13044.574481012656,19246.731417355695,7701.903906037121,0.0,0.0
7,8928,38047.40377360743,27994.499354685264,13869.056947954541,0.0,0.0
8,8952,38981.14476548962,24501.61572167655,13667.651986344856,0.0,0.0
9,8976,45274.34052665982,21237.278555557932,9364.157017476427,0.0,0.0
10,9000,37562.894549105215,25792.516653176535,2006.7012273300575,0.0,0.0
11,9024,8952.643309824387,19449.71177486551,8121.01038700305,0.0,0.0
12,9048,560.8479239511647,10780.687960913276,16708.36398929044,0.0,0.0
13,9072,0.0,22212.17044274972,22478.970061956963,0.0,0.0
14,9096,0.0,21763.767505318476,4371.053011794247,0.0,0.0
15,9120,0.0,19830.89141088327,2509.2310055981834,0.0,0.0
16,9144,17108.273814181972,14656.20601764468,2421.9561182216357,0.0,0.0
17,9168,22442.014274794063,17619.32246533948,0.0,0.0,0.0
18,9192,8965.466012865618,12316.637428107962,0.0,0.0,0.0
19,9216,15918.451086199355,6846.272537054842,5986.285610154291,0.0,0.0
20,9240,1945.8463567343565,21844.348820226725,761.1113396347537,0.0,0.0
21,9264,8076.530617989953,23251.34059996074,3503.853442108809,0.0,0.0
22,9288,0.0,16508.457893828927,4476.544443639721,0.0,0.0
23,9312,11408.392987534393,12487.231052025028,1577.0730320146588,0.0,0.0
24,9336,5314.310713051958,7654.2040488092325,0.0,0.0,0.0
25,9360,11212.382675690991,5837.269257284934,1012.2421241978424,0.0,0.0
26,9384,0.0,14355.391856855978,4051.918201382332,0.0,0.0
27,9408,0.0,8921.914403011082,0.0,0.0,0.0
28,9432,0.0,7483.783518120586,1712.9472863477808,0.0,0.0
29,9456,0.0,6440.528487815752,9989.445101789337,0.0,0.0
30,9480,972.2419295640084,8478.938733522606,1319.7945907136454,0.0,0.0
31,9504,0.0,25993.706156161592,9073.933531257506,0.0,0.0
32,9528,0.0,22669.22275699546,9038.51902251941,0.0,0.0
33,9552,3192.6407624396006,24010.50309928041,5941.729622165434,0.0,0.0
34,9576,4121.318318099485,25790.018277167695,2734.7473086216523,0.0,0.0
35,9600,0.0,30776.403767824708,11276.345247866548,0.0,0.0
36,9624,19087.254591929417,23808.800172199044,16171.483691817204,0.0,0.0
37,9648,16847.877059961582,25863.620462489962,12256.703989174519,0.0,0.0
38,9672,16613.55093610904,17296.451500850675,5469.66821467852,0.0,0.0
39,9696,20619.776957261212,18399.857636586705,10327.897883307836,0.0,0.0
40,9720,0.0,17700.68072121248,15633.547777322598,0.0,0.0
41,9744,1367.3707024866458,24994.82491523619,10175.403691619274,0.0,0.0
42,9768,0.0,19534.373725855312,32346.249539749777,0.0,0.0
43,9792,0.0,15848.95149302805,18542.61638330821,0.0,0.0
44,9816,0.0,8723.309610566963,17666.935231793163,0.0,0.0
45,9840,0.0,5578.166234851778,17488.848710485796,0.0,0.0
46,9864,0.0,6762.931042080402,7911.548006187413,0.0,13569.164961295974
47,9888,0.0,12388.947624143173,7250.01711451773,0.0,0.0
48,9912,0.0,19977.75116364701,17182.859061801046,0.0,0.0
49,9936,0.0,26576.382248744878,7630.77010066558,0.0,0.0
50,9960,0.0,21478.13094104448,9483.483248080327,0.0,0.0
51,9984,0.0,20270.580550041843,0.0,0.0,0.0
52,10008,0.0,25987.193320630708,11028.398265849852,0.0,0.0
53,10032,794.3629444260407,26233.536282148958,12144.162209329706,0.0,4844.435368880474
54,10056,0.0,16703.84990695725,787.192405813486,0.0,21091.320336429442
55,10080,0.0,13510.479290422696,10820.80422200014,0.0,0.0
56,10104,0.0,12988.24322795978,23335.536962601574,0.0,0.0
57,10128,0.0,19134.20386682704,7349.529934400851,0.0,0.0
58,10152,0.0,22452.038805788186,10476.529928276275,0.0,0.0
59,10176,0.0,36614.584726063105,4269.775918911894,0.0,0.0
60,10200,0.0,25772.578598194195,3171.1775145143847,0.0,0.0
61,10224,0.0,28048.267876582715,10619.540815088216,919.6535531852355,0.0
62,10248,8854.751366718352,23747.18899216014,3873.7324143396104,0.0,0.0
63,10272,7274.225365976958,35191.08299117345,3452.8327992695813,0.0,0.0
