,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,365,505.816791895503,2199.8454179879564,1083.7580669912172,365.8655035638572,0.0,83.22726360076956
1,366,2016.4762476309106,2092.7654206694197,1488.788298104753,186.04445207360612,0.0,121.72878537969136
2,367,1795.3397395372353,2057.450451125128,1285.8552530744605,208.85953160986026,0.0,178.31915082848354
3,368,1113.1102807121397,2248.107217887269,1498.0731034194935,258.39072506502885,0.0,15.772375472168221
4,369,2028.560941608868,2456.1244079162143,1344.0751215416722,316.34646949850776,0.0,163.55336890104314
5,370,2065.2292431921687,2683.282871163397,1333.3846325589834,350.0098595629679,0.0,227.58580581901603
6,371,1910.6730722728823,2505.654932235146,1341.7217634471565,430.23187522470636,0.0,76.42604440304571
7,372,1651.3007013972049,2767.2308923074947,1706.2120941692222,325.93635015613984,0.0,22.36314966976477
8,373,2643.892339462699,2688.3900074652647,1560.675276127192,309.96952010691285,0.0,58.05057547281107
9,374,2306.8808444452748,2425.325114823457,1424.6612275389166,311.2056578677576,0.0,73.30541510641328
10,375,842.9915223301712,2409.2312531339144,1614.4628149396915,334.45900198263087,0.0,84.81807460764435
11,376,1854.1707376665531,2339.662186098132,1350.1792783433991,309.00393982612235,0.0,88.62942332920895
12,377,2538.042020132565,2530.3720544935177,988.969952762056,380.8119862757535,0.0,53.76774486005724
13,378,2729.6208738213973,2435.894335710218,1465.2817228385745,352.6175475451101,0.0,0.0
14,379,2156.777167150328,2351.807760266308,1446.5982671122724,394.4934626099077,0.0,14.743323583915114
15,380,2641.840796909086,2716.2279541941434,1366.061763177472,340.8797994199992,0.0,69.46115047668604
16,381,2656.7412345544917,2721.3589958884113,1162.049871792531,360.9053796614368,0.0,67.0277516609489
17,382,1746.7571640274448,3052.903604437499,1273.3130571131462,383.9578894498369,0.0,0.0
18,383,1860.2046099073789,2805.703219602977,1062.134513895167,197.8853724986249,0.0,44.797712857993545
19,384,2165.3331310584767,2233.709264932165,836.2359767679543,240.6462526076885,0.0,178.671805741483
20,385,1790.8576688166238,2377.2652550400803,1458.1558219001165,224.82125338466906,0.0,16.50535051842764
21,386,2379.0613203535127,2352.5926037011404,1516.3804793890322,380.0924747777064,0.0,0.0
22,387,2172.574783078199,2563.476668822799,1241.727033300208,328.10677450027214,0.0,92.16377509817791
23,388,2763.325819597646,2752.9245178644105,1072.7425815583779,188.40962456963757,0.0,61.87498451560999
24,389,3018.786230697724,2651.3680163073,866.2331230910536,208.7650666623825,0.0,15.626770846214471
25,390,2653.620168247132,2542.1007523180933,794.5275067775412,233.4049175206657,0.0,107.76039732484121
26,391,2551.624063967688,2606.874242352945,1153.682615093001,213.35419701146083,0.0,156.02244570872043
27,392,2526.84402177303,2417.215684224501,925.9210545161301,212.04635184570716,0.0,0.0
28,393,1756.9046766677343,2404.7492701234837,873.3322676456934,218.27626679135608,0.0,0.0
29,394,3129.116068043892,2060.6817535710907,826.5299747163244,236.53469607944308,0.0,33.45208940464551
30,395,3062.1680070551397,2223.373812835839,894.1637349541112,200.760197284208,0.0,38.19790533404795
31,396,2502.8302932017277,2367.6446350117426,1604.4790442307349,175.87728605722438,15.379562394862347,8.399536762714233
32,397,2140.164838607684,2418.7070811795165,1459.192235932146,328.27550615292813,9.449242229481179,90.77543964430586
33,398,2355.584341885677,2244.4822618043727,1505.6789168606854,330.92654428062616,11.642109907376812,25.85890616444499
34,399,2459.025691851953,2280.8613502253543,1582.358715939323,243.7284379458554,27.300045465021828,39.86004449000975
35,400,2560.4824957223113,2437.1051243802904,1766.0581113833655,386.3623062220086,20.664261045253934,5.146613721237412
36,401,2520.67732454892,2578.173765189465,1478.4079615656296,181.99451546916924,23.24553017061477,44.46613718229478
37,402,1971.292188934207,2603.7077801873415,1577.2588069944175,244.0598297755081,23.679044630762764,0.0
38,403,2170.501879867745,2560.7867344761753,1233.626766926113,257.8646720877847,21.950210046042848,0.0
39,404,2212.087909552338,2368.3313095529656,1288.3020225817813,203.32072877972956,22.97012891984283,0.0
40,405,1749.7891041954674,2408.4319803674935,1264.1696511078553,152.88096965931837,13.369431724452687,46.344643735866654
41,406,2073.069115178552,2323.515436539787,1557.55899252551,193.5381112485993,25.00982235908813,26.83539025220097
42,407,1481.0676982102184,2428.5230861736973,1327.8735263013068,207.03085583295987,62.74055350800286,0.0
43,408,2672.7771301543607,2599.7040172545903,1168.5809332668375,405.0969185246713,59.13900369346134,42.53304447632585
44,409,2729.375425637269,2597.880778889172,881.1458548309582,209.4013011330017,39.093523438224494,0.0
45,410,280.2698835915561,2311.484948039977,759.5315475094931,168.66308095736915,0.0,142.92941051233208
46,411,0.0,2472.8004781713003,795.5300811440187,206.0871689467497,0.0,91.64406050554935
47,412,1796.5093214969907,2950.911570031436,1049.0807720633013,194.79592281953117,16.775634801389867,0.0
48,413,1513.6257001957626,2501.850817052419,1362.0809195426273,278.20411845316903,37.303987053103945,0.0
49,414,2772.2420661033802,2575.16305452312,1621.223881421706,210.13124797721773,36.04851452119604,0.0
50,415,1977.572668590377,2334.197112605255,1389.3634102675219,197.39656762098937,32.52405128971551,63.61862018480699
51,416,3209.5765967352736,2811.93103410461,1320.382143975746,348.7790287123246,48.3398847381766,51.993498774171925
52,417,2236.3729381903913,2788.2459813279,1535.6076760836152,314.17821914272497,73.25211855889964,231.36460223530318
53,418,0.0,2702.993045197121,1537.3719661468756,164.5331795885511,67.23373496749724,212.58312713707252
54,419,0.0,2311.071658237374,1120.1350338472207,209.34343808339887,57.598480973064454,9.397543948335908
55,420,1750.364039902399,2234.0990270656675,973.2779248249477,233.2961985157498,0.0,49.695075531424074
56,421,1484.9934804918005,2270.1183443509417,931.5847555556596,199.07663173821462,62.321664903741826,0.0
57,422,1988.9531104203788,2630.1050868597176,1188.1664488417955,354.6399769361641,49.813877042435074,0.0
58,423,3174.9216424722445,2655.2049993057512,1335.742904631843,202.2497017822937,33.03029133757878,12.129869548557167
59,424,2228.56935179555,2654.1342912211453,1933.7823179766312,0.0,0.0,75.00521970795879
60,425,1021.5571445871523,2582.0474183813435,1489.3320626487607,201.5767920741784,0.0,121.99588245617264
61,426,860.160908204665,2402.863752899087,1586.9857825816157,0.0,0.0,71.2108012196455
62,427,2380.7117231691936,2223.015644835893,1399.4408290640088,76.60725084679504,0.0,136.27471697468118
63,428,1760.5481162576648,2646.5553829981477,1870.803079022896,10.408194371459127,0.0,46.75717188687907
64,429,2314.857110943752,2742.4144159641037,1924.1893991042925,58.72835946576478,0.0,98.80758992739145
65,430,1747.814989106452,2679.5997503723997,1143.8401435613275,58.60771335552138,0.0,44.15105643868028
66,431,1263.1363048735718,2560.856954930731,1104.437508450479,32.92820566646885,0.0,0.0
67,432,1235.6578629657326,2644.2641806640754,1570.7539752774012,0.0,0.0,62.54667628185468
68,433,1559.6355566910768,2525.3683301397687,1613.4005701562612,53.937483338745615,0.0,135.73516984916216
69,434,1279.4438904709993,2467.041589274656,1536.9613619636934,0.0,0.0,17.236520164280037
70,435,1951.573110845164,2398.2377599051324,1494.3883758703985,0.0,0.0,0.0
71,436,1802.6427224794945,2553.9904818516166,1645.595045956927,6.621224098404473,0.0,7.997588545763642
72,437,2064.785930173367,2354.4168682992004,1788.573568339834,213.95608498148445,0.0,71.18737126933006
73,438,2035.5395501978423,2183.027522002385,1921.0460250707806,0.0,0.0,108.77457374826777
74,439,1852.0722885685016,2029.4965738315298,1699.2530570265646,0.0,0.0,115.59386406173805
75,440,2138.882374012722,1971.550898779218,1520.8099529520505,1.092984582849942,0.0,107.91707756011421
76,441,1693.1482805402538,1939.1895842495883,1722.6401372160958,6.7374327403124274,0.0,87.10562488547245
77,442,1433.533976843665,2359.5609486960566,1944.378077478374,0.0,0.0,66.23296238973111
78,443,1589.594509803028,2330.9293254930653,1557.0809850038333,57.345890376023334,0.0,2.9156343277804844
79,444,1274.058029331156,2487.2568014873113,1244.665606520816,3.0512451106000924,0.0,63.024336018246444
80,445,2255.4674864795497,2755.2215659959193,1273.1703977242562,84.32862567438977,0.0,51.34128098576684
81,446,1110.3614903033217,2437.396028558438,1598.2862269999307,0.0,0.0,107.55055186320179
82,447,1582.5306363671084,2321.0958731843084,1369.924251375543,0.0,0.0,53.178312899367526
83,448,2268.141442563225,2259.2165336023318,1246.8653536759664,0.0,0.0,42.67309502440482
84,449,1848.9869356876536,2199.3157249167507,1471.4938112136008,213.18545138946251,0.0,65.07253528688491
85,450,1994.541582281355,2293.6654242315544,1716.238296695828,0.0,0.0,45.98230365887157
86,451,1867.786967593188,2527.0086629035472,1533.921333599441,0.0,0.0,70.35073641987668
87,452,1257.49717622532,2377.4236990667946,1974.48736603781,37.309786869558394,0.0,63.9065691554689
88,453,908.1929299791741,2510.9063037664196,1503.0895585893452,0.0,0.0,54.927181452229135
89,454,1733.5415679486002,2433.448232074589,1612.253559499522,88.60144569875902,0.0,130.77687845402772
90,455,874.7013091849893,2402.6449701140973,1260.7194412646945,0.0,0.0,0.0
91,456,571.8066016491102,2533.647230634535,1255.3964625793628,0.0,0.0,0.0
92,457,809.7088189853519,2740.8598146356208,574.8487863171806,224.2806151951363,0.0,0.0
93,458,748.4188800719617,2178.2917235279747,1352.492661554798,57.72035966020582,0.0,0.0
94,459,1145.3978372523327,1872.3042303338445,573.8402684625448,108.64661439351616,0.0,0.0
95,460,1157.6105032708024,2135.032979509748,568.8164848326783,141.06341887220472,0.0,121.61643666471228
96,461,1344.1431146278944,1974.5474786393297,1427.6679368439686,142.85474788352502,0.0,44.39258916436079
97,462,1893.1692441628986,2054.0887889085698,1192.955725624569,213.77564879861401,0.0,0.0
98,463,1875.045114463432,2262.640814392874,1162.221379702761,225.46652806680672,0.0,0.0
99,464,1399.5221016406542,2413.90230177372,1213.2101285431295,213.2267461300416,0.0,0.0
100,465,2257.773244107509,2322.854805920897,1285.7820635280107,223.288685590455,0.0,0.0
101,466,1959.3048977986334,2019.7774981086643,1171.9706632889502,0.0,0.0,3.598890328417319
102,467,1699.487329800332,2000.9266475497877,1068.388826710866,0.0,9.83883898006248,18.929327447971094
103,468,983.827573801666,2364.6297644581123,234.27817871034298,6.604313158909704,0.0,0.0
104,469,1443.3342253006488,2310.4159247966045,1187.8480692409805,0.0,3.5496058339305456,0.0
105,470,894.5482200104095,2055.068310565602,1296.03052423218,178.1114172020557,8.297392957088476,0.0
106,471,135.26887109107557,2097.7252067531144,1352.9046742394944,0.0,2.695256454013606,0.0
107,472,1209.5190520382453,2195.0453408028143,1373.7608711188138,0.0,0.0,8.807765283769356
108,473,1309.9128553759476,2133.622311808867,1285.1241935775124,0.0,0.0,0.0
109,474,1531.715524877969,2432.2879220242703,1315.2333230118952,239.54308715409454,0.0,0.0
110,475,2076.3009769245405,2184.42170911795,1317.7992696261408,269.38906641623305,9.29097609660638,0.0
111,476,1242.3818760867032,1773.7981637625437,1207.1474638247298,215.4462915064659,0.0,0.0
