,Path3,Path8,Path14,Path65,Path66
0,0.0,0.0,0.0,56.402767217406534,660.2332488639059
1,0.0,0.0,0.0,22.37283089116966,611.2857631279254
2,0.0,0.0,0.0,2.2127800015947408,545.7278596256623
3,0.0,0.0,0.0,3.3347529168892933,409.0516297021817
4,0.0,0.0,0.0,4.456726051576539,280.430304229982
5,0.0,0.0,0.0,5.578698966871093,271.0975485235315
6,0.0,0.0,0.0,6.700671882165645,318.0334999893665
7,0.0,0.0,0.0,7.822644797460169,379.9582058215402
8,0.0,0.0,0.0,8.986322069753996,344.8523735818055
9,0.0,0.0,0.0,9.614241508338843,303.1270268851582
10,0.0,0.0,0.0,10.564545345624696,418.72446283098304
11,0.0,0.0,0.0,10.703552555865958,501.06443583205896
12,0.0,0.0,0.0,10.724614254387387,539.07004782212
13,0.0,0.0,0.0,10.786956882010745,521.2537637562284
14,0.0,0.0,0.0,10.78885243487766,399.7326510837149
15,0.0,0.0,0.0,10.23598284869073,351.8425513815911
16,0.0,0.0,0.0,9.722077404768461,277.67136033674484
17,0.0,0.0,0.0,10.786956882010745,463.4091175050147
18,0.0,0.0,0.0,86.59718425032545,666.335700135158
19,0.0,0.0,0.0,125.2166000796837,893.1046225686164
20,0.0,0.0,0.0,111.0095490118627,875.093571997101
21,0.0,0.0,0.0,81.00027386765554,769.5850604835076
22,0.0,0.0,0.0,57.93358576418666,691.9515059408587
23,0.0,0.0,0.0,41.3443381707927,646.9666934672995
24,0.0,0.0,0.0,1611.8424920520574,1666.807868077065
25,0.0,0.0,0.0,639.3565648806177,1414.116323986204
26,0.0,0.0,0.0,63.23542280089963,1615.3979267846682
27,0.0,0.0,0.0,95.29845284395711,1388.2101411475953
28,0.0,0.0,0.0,127.36148915667978,1118.326333163569
29,0.0,0.0,0.0,159.42451919973726,1126.5189894951332
30,0.0,0.0,0.0,191.48754924279478,1223.649046769027
31,0.0,0.0,0.0,223.55057928585146,1255.7689011387015
32,0.0,0.0,0.0,256.8054099803917,1420.5724683425274
33,0.0,0.0,0.0,274.74969325988616,1773.065655278262
34,0.0,0.0,0.0,301.9068733215189,2133.71132797373
35,0.0,0.0,0.0,305.8793331709593,2497.206608082618
36,0.0,0.0,0.0,306.4812210269358,2630.8594097667287
37,0.0,0.0,0.0,308.2628090806244,2430.463072552537
38,0.0,0.0,0.0,308.3169789876619,2218.6324571978053
39,0.0,0.0,0.0,292.51742276829407,2215.417848291373
40,0.0,0.0,0.0,277.83135908248335,2357.5866325142124
41,0.0,0.0,0.0,308.2628090806244,2103.18999449716
42,0.0,0.0,0.0,2474.7193826273733,2660.2670213661813
43,0.0,0.0,0.0,3578.360542857131,3009.9191312971134
44,0.0,0.0,0.0,3172.3604523012827,2932.286962607816
45,0.0,0.0,0.0,2314.7744291427043,2845.1582603200277
46,0.0,0.0,0.0,1655.589253125158,2539.0111540379967
47,0.0,0.0,0.0,1181.5122618467462,1819.2864084537487
48,0.0,0.0,0.0,1188.6081046226595,1477.6297123363101
49,0.0,0.0,0.0,471.47559299873694,1440.6607359528375
50,0.0,0.0,0.0,46.6311915779686,1228.7234406188597
51,0.0,0.0,0.0,70.2751751283831,1124.7393603174125
52,0.0,0.0,0.0,93.91916330218659,1012.6749890050276
53,0.0,0.0,0.0,117.5631468526011,1117.9952445699112
54,0.0,0.0,0.0,141.2071304030156,1622.6361141966247
55,0.0,0.0,0.0,164.8511139534295,1602.1750667324166
56,0.0,0.0,0.0,189.37395751679946,1623.1726786032164
57,0.0,0.0,0.0,202.60646667499776,1738.5475916158948
58,0.0,0.0,0.0,222.63276854948077,1863.2647443581445
59,0.0,0.0,0.0,225.5621478130351,2022.5921131246732
60,0.0,0.0,0.0,226.00599315599834,2078.880454973671
61,0.0,0.0,0.0,227.31977537116825,1946.2729767260307
62,0.0,0.0,0.0,227.3597214520347,1857.1735622205229
63,0.0,0.0,0.0,215.70878119926002,1795.9993359439547
64,0.0,0.0,0.0,204.87895483096787,1523.9948989187192
65,0.0,0.0,0.0,227.31977537116825,1404.7564072642765
66,0.0,0.0,0.0,1824.9125019113098,2158.1011357400025
67,0.0,0.0,0.0,2638.761767030372,2658.4736132085795
68,0.0,0.0,0.0,2339.3683706583474,2919.9485729956355
69,0.0,0.0,0.0,1706.9655753705297,2657.516436016337
70,0.0,0.0,0.0,1220.8679284074758,2351.8050256014444
71,0.0,0.0,0.0,871.2731281542221,1860.4195378530967
72,0.0,0.0,0.0,0.0,886.6741353156356
73,0.0,0.0,0.0,0.0,891.8406402914854
74,0.0,0.0,0.0,0.0,647.1576882535254
75,0.0,0.0,0.0,0.0,478.3065845703573
76,0.0,0.0,0.0,0.0,547.023737887148
77,0.0,0.0,0.0,0.0,546.872578359683
78,0.0,0.0,0.0,0.0,802.4163868069445
79,0.0,0.0,0.0,0.0,1020.2917862166549
80,0.0,0.0,0.0,0.0,1230.8644451100124
81,0.0,0.0,0.0,0.0,1339.0814489696663
82,0.0,0.0,0.0,0.0,1202.3017916497458
83,0.0,0.0,0.0,0.0,1218.1606816648982
84,0.0,0.0,0.0,0.0,1227.8014557736396
85,0.0,0.0,0.0,0.0,1248.9419767906934
86,0.0,0.0,0.0,0.0,1252.4728879992003
87,0.0,0.0,0.0,0.0,1165.101476315747
88,0.0,0.0,0.0,0.0,1099.8852283183317
89,0.0,0.0,0.0,0.0,1119.663149202353
90,0.0,0.0,0.0,0.0,1225.3778309325266
91,0.0,0.0,0.0,0.0,1594.5469489507736
92,0.0,0.0,0.0,0.0,1623.4175095599423
93,0.0,0.0,0.0,0.0,1509.7682775966261
94,0.0,0.0,0.0,0.0,1517.2138901077
95,0.0,0.0,0.0,0.0,1319.4642004480295
96,0.0,0.0,0.0,0.0,1392.3510931974997
97,0.0,0.0,0.0,0.0,1405.6885437917433
98,0.0,0.0,0.0,0.0,1307.023833636968
99,0.0,0.0,0.0,0.0,977.895980637184
100,0.0,0.0,0.0,0.0,855.0225137026198
101,0.0,0.0,0.0,0.0,1041.085477554537
102,0.0,0.0,0.0,0.0,1505.6343623361402
103,0.0,0.0,0.0,0.0,1871.322875305266
104,0.0,0.0,0.0,0.0,2379.906000258845
105,0.0,0.0,0.0,0.0,2378.076907340337
106,0.0,0.0,0.0,0.0,2302.5586021059835
107,0.0,0.0,0.0,0.0,2237.5836485600407
108,0.0,0.0,0.0,0.0,2235.880566501739
109,0.0,0.0,0.0,0.0,2303.9039462717155
110,0.0,0.0,0.0,0.0,2183.0948681892364
111,0.0,0.0,0.0,0.0,2173.280836560064
112,0.0,0.0,0.0,0.0,2182.7908014482596
113,0.0,0.0,0.0,0.0,2269.0327747778383
114,0.0,0.0,0.0,0.0,2516.079325610565
115,0.0,0.0,0.0,0.0,2944.091404934763
116,0.0,0.0,0.0,0.0,2886.1366191176676
117,0.0,0.0,0.0,0.0,2638.8239039892296
118,0.0,0.0,0.0,0.0,2485.7562886781297
119,0.0,0.0,0.0,0.0,2212.441424106411
120,0.0,0.0,0.0,175.5166831095583,1751.5841839791824
121,0.0,0.0,0.0,53.17884991899831,1631.701071802602
122,0.0,0.0,0.0,67.27337647939973,1489.8187739834125
123,0.0,0.0,0.0,91.02011994331767,1380.1110746874187
124,0.0,0.0,0.0,96.2911431439679,1341.130813723731
125,0.0,0.0,0.0,73.25081905075277,1479.0250093761742
126,0.0,0.0,0.0,56.397509157625805,1519.4288654713423
127,0.0,0.0,0.0,239.92822847417784,1958.902412212028
128,0.0,0.0,0.0,329.02864589177995,2664.3078493716
129,0.0,0.0,0.0,320.1324739429544,2616.438265348212
130,0.0,0.0,0.0,284.6941622096624,2474.216974402633
131,0.0,0.0,0.0,293.9572247505524,2405.0735561821216
132,0.0,0.0,0.0,274.8693254190227,2217.1016906328587
133,0.0,0.0,0.0,286.4350236895355,2153.5453435903028
134,0.0,0.0,0.0,361.8151441540821,2134.882144958986
135,0.0,0.0,0.0,326.9649624250564,2173.4980940622045
136,0.0,0.0,0.0,331.4033698082705,1993.3922704524803
137,0.0,0.0,0.0,376.9787229763843,2038.7476279720486
138,0.0,0.0,0.0,656.885301998455,2141.6359048328154
139,0.0,0.0,0.0,706.6519916611032,2540.4488895217196
140,0.0,0.0,0.0,465.8677072494512,2539.5985409378222
141,0.0,0.0,0.0,400.4713349665347,2594.773544144242
142,0.0,0.0,0.0,307.0689634832748,2295.288939314325
143,0.0,0.0,0.0,211.44657413306794,2030.8499956517378
144,0.0,0.0,0.0,143.7587971698141,1667.4196070761627
145,0.0,0.0,0.0,176.81597753279434,1284.1245641324595
146,0.0,0.0,0.0,132.7956727256131,1342.0531154078608
147,0.0,0.0,0.0,132.2796272260196,1305.6229913694533
148,0.0,0.0,0.0,131.1443271269137,1202.3321798126879
149,0.0,0.0,0.0,131.19019783798902,1208.7980105932102
150,0.0,0.0,0.0,171.51816563455375,1227.9011187845356
151,0.0,0.0,0.0,340.4982730942041,1643.7792569099474
152,0.0,0.0,0.0,451.4107482719436,2121.3051711842036
153,0.0,0.0,0.0,450.52293259981747,2107.5504442740403
154,0.0,0.0,0.0,454.4483152499377,2111.7047393137523
155,0.0,0.0,0.0,480.81471577081186,2238.8669439624077
156,0.0,0.0,0.0,446.64359614634253,2278.480866653027
157,0.0,0.0,0.0,400.134323699063,2267.67387945208
158,0.0,0.0,0.0,418.06507244332215,2277.659755150881
159,0.0,0.0,0.0,408.22391118082277,2199.205758431138
160,0.0,0.0,0.0,379.070198631075,2074.416221232736
161,0.0,0.0,0.0,410.17804557513364,2058.050705449568
162,0.0,0.0,0.0,514.0739734124963,2264.688525328007
163,0.0,0.0,0.0,682.919223323441,2526.4038958870074
164,0.0,0.0,0.0,666.5967550743774,2346.2122751518896
165,0.0,0.0,0.0,529.2122198210604,2161.6780508453644
166,0.0,0.0,0.0,414.67355057079203,1995.4128620849633
167,0.0,0.0,0.0,252.41340472612615,1944.8127960617528
168,0.0,0.0,0.0,66.6480552626064,1379.5485114362
169,0.0,0.0,0.0,74.76233696884145,1189.8113662789872
170,0.0,0.0,0.0,75.38651248470573,1262.2829396469667
171,0.0,0.0,0.0,77.12033336210663,1190.538320654217
172,0.0,0.0,0.0,71.64145938952035,1116.4687688172562
173,0.0,0.0,0.0,65.39970423087786,1125.7484668762704
174,0.0,0.0,0.0,52.68964613511494,1254.5954570372367
175,0.0,0.0,0.0,77.67515604287466,1250.3185559653084
176,0.0,0.0,0.0,122.56954832936535,1576.8368084978624
177,0.0,0.0,0.0,126.77694402618617,1661.2184212166958
178,0.0,0.0,0.0,138.5206907691134,1797.1028963419787
179,0.0,0.0,0.0,161.91571380817376,1966.506895530395
180,0.0,0.0,0.0,155.32509462432157,2014.6660060058175
181,0.0,0.0,0.0,149.94079094825958,1930.3937583585803
182,0.0,0.0,0.0,144.63298730224332,1962.8354442978557
183,0.0,0.0,0.0,140.9249223857758,1901.4493695697834
184,0.0,0.0,0.0,132.78752306784202,1755.191540942634
185,0.0,0.0,0.0,133.37933392732793,1739.925074263009
186,0.0,0.0,0.0,165.61453167996166,1907.1460021918008
187,0.0,0.0,0.0,204.96908692534913,2197.0964250569905
188,0.0,0.0,0.0,163.25653528669676,2180.761731931211
189,0.0,0.0,0.0,129.82846877041132,1997.9024800775571
190,0.0,0.0,0.0,115.58802959636509,1747.7418629284489
191,0.0,0.0,0.0,80.51862228181189,1525.1297296098064
192,0.0,0.0,0.0,115.71268244541491,2604.663070274946
193,0.0,0.0,0.0,145.08537287233426,2275.7764161854598
194,0.0,0.0,0.0,146.3189646081909,2009.3801233702352
195,0.0,0.0,0.0,146.51259363988143,1835.4377821943667
196,0.0,0.0,0.0,146.64974753732884,1667.5074341623017
197,0.0,0.0,0.0,146.66011475840088,1825.0690488519854
198,0.0,0.0,0.0,146.43191487667713,1798.9208054968385
199,0.0,0.0,0.0,139.80012054127158,2032.6885216653895
200,0.0,0.0,0.0,143.26392877484935,2864.7333855674237
201,0.0,0.0,0.0,189.2400531864922,2870.517613303761
202,0.0,0.0,0.0,253.76458831327028,3025.007997690466
203,0.0,0.0,0.0,258.9206604979821,3047.383749430689
204,0.0,0.0,0.0,260.8827680191141,2968.651175523001
205,0.0,0.0,0.0,272.7156532890986,2795.278459941426
206,0.0,0.0,0.0,273.29347459116843,2740.1940742989236
207,0.0,0.0,0.0,243.45618205987574,2656.7294966784084
208,0.0,0.0,0.0,142.12366892155967,2408.9083194993887
209,0.0,0.0,0.0,210.66833269359154,2225.8613335059913
210,0.0,0.0,0.0,457.35166528164524,2906.870088188067
211,0.0,0.0,0.0,557.4578208798728,3764.5876883556066
212,0.0,0.0,0.0,428.2519917894099,3998.6346546702202
213,0.0,0.0,0.0,432.3089771829869,3602.7880971192753
214,0.0,0.0,0.0,396.552149330779,3017.8140097724313
215,0.0,0.0,0.0,145.73807751311872,2510.012801358112
216,0.0,0.0,0.0,1014.0920438902942,2000.8884395510593
217,0.0,0.0,0.0,447.26406031857334,1911.135441005663
218,0.0,0.0,0.0,451.0669333279716,1578.4673025833733
219,0.0,0.0,0.0,451.6638460642105,1144.525632396981
220,0.0,0.0,0.0,452.0866592523777,1316.9152066801607
221,0.0,0.0,0.0,452.1186189551332,1702.3100838991577
222,0.0,0.0,0.0,451.4151324241112,1976.6117981259026
223,0.0,0.0,0.0,1148.919293385903,2207.462198686882
224,0.0,0.0,0.0,1275.3954996834943,2162.279582851698
225,0.0,0.0,0.0,1340.5241948312419,2386.066997351635
226,0.0,0.0,0.0,1450.3626418407607,2242.5846221079373
227,0.0,0.0,0.0,1468.0391091542806,2457.1743842773267
228,0.0,0.0,0.0,1468.7432943027056,2439.811531080105
229,0.0,0.0,0.0,1507.0028050435908,2395.948149361735
230,0.0,0.0,0.0,1515.9101329057164,2288.3564749831494
231,0.0,0.0,0.0,1409.6767003669213,2099.9346162285137
232,0.0,0.0,0.0,1097.292409853987,2103.757170691944
233,0.0,0.0,0.0,1324.6330687668042,2082.54088995568
234,0.0,0.0,0.0,2348.763175622592,2970.7714397434597
235,0.0,0.0,0.0,3736.9618239345346,3642.727710537405
236,0.0,0.0,0.0,3474.0454346824217,3446.7718118538396
237,0.0,0.0,0.0,3354.7204116068892,3246.7354615377067
238,0.0,0.0,0.0,2752.7938367812085,2803.8495632322933
239,0.0,0.0,0.0,1361.409166468933,2757.513757962919
240,0.0,0.0,0.0,423.5392837030423,771.7844475795564
241,0.0,0.0,0.0,159.59133111686322,740.0162973856861
242,0.0,0.0,0.0,160.3365979967718,668.3547568430713
243,0.0,0.0,0.0,156.72049503766817,635.8166654079321
244,0.0,0.0,0.0,156.37935324907366,615.1171034158804
245,0.0,0.0,0.0,156.30711647533866,590.3187509562122
246,0.0,0.0,0.0,63.5888080726848,716.9930388106947
247,0.0,0.0,0.0,516.5097450132117,846.3475753653327
248,0.0,0.0,0.0,758.8576836621907,891.3133250374788
249,0.0,0.0,0.0,564.5041814635532,858.3168069166422
250,0.0,0.0,0.0,540.0884008124774,885.9054868030045
251,0.0,0.0,0.0,872.5768716489458,833.4181895119874
252,0.0,0.0,0.0,882.1753439317057,854.3275541482133
253,0.0,0.0,0.0,918.404452888707,918.4785611980751
254,0.0,0.0,0.0,908.9600706438473,881.3100445549329
255,0.0,0.0,0.0,869.3005965158725,879.8564048156582
256,0.0,0.0,0.0,846.9741177397326,848.709232488724
257,0.0,0.0,0.0,922.6561313741754,833.6718777066624
258,0.0,0.0,0.0,1407.049027961236,980.1257052216529
259,0.0,0.0,0.0,1834.0610738909331,1110.294937152361
260,0.0,0.0,0.0,1697.754263523041,1105.7103406226909
261,0.0,0.0,0.0,1282.1832456527907,1016.0312828854228
262,0.0,0.0,0.0,914.3329245564393,879.3070580191284
263,0.0,0.0,0.0,416.9785727800935,870.2710930770756
264,0.0,0.0,0.0,1293.693839834532,1431.8642161349262
265,0.0,0.0,0.0,140.97530090214929,1188.8089159531055
266,0.0,0.0,0.0,202.82380897833332,1184.2139903432983
267,0.0,0.0,0.0,218.22748925663933,1016.3533405028761
268,0.0,0.0,0.0,208.5869069428581,969.8647111813011
269,0.0,0.0,0.0,203.7533409080953,996.9323051411172
270,0.0,0.0,0.0,101.50485768214267,1346.601003069568
271,0.0,0.0,0.0,451.75240167286324,1622.1696161799073
272,0.0,0.0,0.0,1957.427338092854,1974.2730237092533
273,0.0,0.0,0.0,2039.3923160215168,1963.1352988656618
274,0.0,0.0,0.0,872.8302496635791,2168.45038021404
275,0.0,0.0,0.0,790.1019079147568,2242.1875201163516
276,0.0,0.0,0.0,739.1635581637977,2144.9825350730266
277,0.0,0.0,0.0,731.5679654607411,2111.736411915343
278,0.0,0.0,0.0,767.1424692496341,2191.9879821925974
279,0.0,0.0,0.0,746.2280008299889,2179.4896518756887
280,0.0,0.0,0.0,631.8956509302521,2103.103299247585
281,0.0,0.0,0.0,2239.603231157629,1982.7924989381513
282,0.0,0.0,0.0,2861.7500293708677,2244.029377578297
283,0.0,0.0,0.0,3039.5613927404697,2451.130932199173
284,0.0,0.0,0.0,3221.466455913347,2529.924770838663
285,0.0,0.0,0.0,3304.5047158342095,2469.809261819204
286,0.0,0.0,0.0,1942.0782071456406,2197.074291936012
287,0.0,0.0,0.0,398.76908167642665,1789.1823689720804
288,0.0,0.0,0.0,198.81649190226335,1576.8932269162635
289,0.0,0.0,0.0,245.30933886647856,1801.7301185584784
290,0.0,0.0,0.0,253.6159794886008,1850.1758949968669
291,0.0,0.0,0.0,319.13714998656536,1668.8390966740558
292,0.0,0.0,0.0,358.0264299282721,1594.5520955368074
293,0.0,0.0,0.0,339.306088867508,1633.1433759882627
294,0.0,0.0,0.0,342.84614621998463,2030.4497316631998
295,0.0,0.0,0.0,379.9702093210584,2364.184091052315
296,0.0,0.0,0.0,1224.468039999524,2893.0003169031293
297,0.0,0.0,0.0,1233.3955715690229,3004.4096266687884
298,0.0,0.0,0.0,1085.8199525978239,2993.966312285991
299,0.0,0.0,0.0,1043.4872416335263,3000.6404353707044
300,0.0,0.0,0.0,1062.6690449442267,2872.1184792090157
301,0.0,0.0,0.0,916.272627725697,2811.8823629948793
302,0.0,0.0,0.0,698.7623289597989,2757.051071806492
303,0.0,0.0,0.0,679.613205517689,2778.69915985521
304,0.0,0.0,0.0,629.5747544949161,2682.6974691435385
305,0.0,0.0,0.0,679.9043461435747,2698.4318053881416
306,0.0,0.0,0.0,1166.5133002595467,2932.2453820585642
307,0.0,0.0,0.0,1584.4045593921733,3479.1020991344885
308,0.0,0.0,0.0,1286.8148852315371,3343.1702479801056
309,0.0,0.0,0.0,1077.3973309474545,3073.3694376942976
310,0.0,0.0,0.0,992.5174588677967,2750.5384558908086
311,0.0,0.0,0.0,540.205054804891,2321.718189411067
312,292.19667901859253,0.0,0.0,345.7463072079621,1862.0892792976636
313,186.90728339332097,0.0,0.0,315.86065905041255,1638.7462856249451
314,158.7020633786581,0.0,0.0,87.03151813372233,2007.5846097472
315,135.46987717134172,0.0,0.0,103.58839987868554,1888.5427252110424
316,194.06466182848254,0.0,0.0,97.17552334666391,1617.8724736945424
317,232.74117228257023,0.0,0.0,68.03105185652213,1730.3588860007258
318,126.668370265618,0.0,0.0,61.97293019648444,2041.694097747877
319,268.2960836107111,0.0,0.0,200.36687368093348,2317.5943038044434
320,482.20354976211036,0.0,0.0,313.1746493352225,3183.789487499416
321,498.3765351584028,0.0,0.0,313.579634503874,3343.0685271564653
322,589.8309381070383,0.0,0.0,305.7764085503027,3521.809732576893
323,480.8709344011546,0.0,0.0,309.783567749055,3419.4304511686887
324,351.59595256406294,0.0,0.0,303.609014834661,3235.832495208624
325,406.08586290790555,0.0,0.0,277.1676865092959,3183.273028611641
326,463.69689816747365,0.0,0.0,249.68611170241041,3126.6802854587036
327,491.23585561190885,0.0,0.0,222.13904837542697,2964.250255953334
328,504.489828761915,0.0,0.0,205.74727071100574,2866.359686053146
329,455.7451968443155,0.0,0.0,253.1020069802657,2675.240815168214
330,154.6983893690309,0.0,0.0,755.6628091881967,2908.365432333381
331,246.23268771075962,0.0,0.0,991.6248419561362,3536.7377510818983
332,266.6989493547371,0.0,0.0,937.282896037864,3502.2901255726824
333,224.2240398521059,0.0,0.0,720.7488208631839,3274.2855033140154
334,269.6203423253234,0.0,0.0,531.0127677324346,2981.078098227114
335,190.82574409148376,0.0,0.0,423.971555383803,2683.9266352008
336,214.037350399241,0.0,0.0,1447.2943430218393,2078.2485866139214
337,149.362238410193,0.0,0.0,482.8478021156717,1996.376802088293
338,154.59969532717489,0.0,0.0,475.1501801787854,1715.416216870025
339,157.86928657332885,0.0,0.0,390.9195225738664,1625.7359654313436
340,184.7334687974113,0.0,0.0,333.1254736101402,1401.8602102318996
341,215.35842328788834,0.0,0.0,231.85806050092094,1467.9824591567742
342,141.89042216198686,0.0,0.0,192.30580876236394,1794.7271705867229
343,212.6779117169536,0.0,0.0,461.1484814017931,2101.593354588584
344,334.1188740345919,0.0,0.0,813.2920919392848,2289.019977980246
345,355.22820243077626,0.0,0.0,842.9021150079798,2269.3262975727203
346,359.0974645656029,0.0,0.0,914.7150964698116,2357.8049187929287
347,263.080408781832,0.0,0.0,869.5421956717361,2578.31223953257
348,179.49073119725188,0.0,0.0,864.4095379213679,2568.807166238155
349,216.78076490322033,0.0,0.0,838.7928435282898,2507.1412034536847
350,241.02233259179906,0.0,0.0,769.1412337093075,2346.7763634430967
351,269.6863234476539,0.0,0.0,743.2464730709933,2233.063307661395
352,279.7058496444404,0.0,0.0,705.3652907220844,2124.68152126964
353,218.65305093538507,0.0,0.0,803.8844134198542,2108.4876060910688
354,26.66929376366558,0.0,0.0,1206.0172362469098,2504.9760183934077
355,95.32370545199083,0.0,0.0,3515.099063907628,2576.0892936030555
356,110.74496067001716,0.0,0.0,3431.809836352888,2536.6167773757115
357,87.5774819199814,0.0,0.0,2858.9860888512576,2321.8294936166126
358,108.91598443062753,0.0,0.0,1779.570312089205,2214.9268347728844
359,95.62958456719979,0.0,0.0,1535.991269394415,2042.8522262430615
360,23.814622818629026,0.0,0.0,606.9393116861345,1967.4898635628458
361,11.711530135440356,0.0,0.0,368.8032985157078,2159.1909895016347
362,11.867309961337266,0.0,0.0,402.6037517082682,1873.0678543749193
363,14.982610416758874,0.0,0.0,450.5638202258891,1752.8953842706496
364,19.56625551570093,0.0,0.0,468.6712058647611,1604.7923235367066
365,20.82026427511489,0.0,0.0,421.52678534889,1733.023429614262
366,12.993229804207486,0.0,0.0,368.6727948354286,1861.9984110798284
367,25.827431048788114,0.0,0.0,659.1857340937788,2186.39823239057
368,40.27544881264065,0.0,0.0,381.65323912985804,2501.0360765245996
369,30.266553722645895,0.0,0.0,459.41714220917396,2680.5725109393984
