,index,Path3,Path8,Path14,Path65,Path66
0,365,247.87377639774655,1199.4834459338813,539.5984333213133,0.0,0.0
1,366,115.12286414794487,1604.5136770474173,697.2247487011226,0.0,0.0
2,367,502.51193368898726,1401.5806320171246,549.8045884531742,0.0,0.0
3,368,786.8739340595038,1613.7984823621575,1211.3796545386165,545.9396904301622,0.0
4,369,1224.2547406558772,1459.800500484336,1077.8472925942242,25.228384208730176,0.0
5,370,1483.7946398382928,1449.1100115016473,839.0742847705808,0.0,0.0
6,371,543.5239367088607,1457.4471423898206,550.1777343661297,0.0,0.0
7,372,1585.3084905669764,1821.937473111886,807.1424444460222,0.0,0.0
8,373,1624.214365228734,1676.4006550698562,798.7505710456187,0.0,0.0
9,374,1886.4308552774926,1540.3866064815804,619.4382806761008,0.0,0.0
10,375,1565.1206062127173,1730.1881938823556,312.8776227533354,0.0,0.0
11,376,373.02680457601616,1465.904657286063,567.6405044063767,0.0,0.0
12,377,23.368663497965198,1104.6953317047198,925.4469045016846,0.0,0.0
13,378,0.0,1581.0071017812384,1165.888824196123,0.0,0.0
14,379,0.0,1562.3236460549365,411.3922804393433,0.0,0.0
15,380,0.0,1481.7871421201362,333.8163635145073,0.0,0.0
16,381,712.8447422575821,1277.775250735195,315.2946391828998,0.0,0.0
17,382,935.0839281164192,1389.0384360558105,0.0,0.0,0.0
18,383,373.5610838694007,1177.859892837831,192.49296160331107,0.0,0.0
19,384,663.2687952583065,951.9613557106185,438.2224315306791,0.0,0.0
20,385,81.07693153059819,1573.8812008427803,208.8211822219224,0.0,0.0
21,386,336.5221090829147,1632.1058583316965,308.75513355384936,0.0,0.0
22,387,0.0,1357.452412242872,336.71356599068406,0.0,0.0
23,388,475.34970781393304,1188.4679605010422,202.5563668734941,0.0,0.0
24,389,221.4296130438316,981.9585020337177,0.0,0.0,0.0
25,390,467.18261148712463,910.2528857202052,154.3519942292711,0.0,0.0
26,391,0.0,1269.407994035665,288.53572441469316,0.0,0.0
27,392,0.0,1041.646433458794,89.74702179243626,0.0,0.0
28,393,0.0,989.0576465883574,193.8379545581102,0.0,0.0
29,394,0.0,942.2553536589886,533.9319517713324,0.0,0.0
30,395,40.51008039850035,1009.8891138967753,177.04989617475422,0.0,0.0
31,396,0.0,1720.2044231733994,495.14897454865206,0.0,0.0
32,397,0.0,1574.9176148748102,490.65132208495504,0.0,0.0
33,398,133.02669843498336,1621.4042958033497,372.66692486968543,0.0,0.0
