,PGE_valley,PGE_bay,SCE,SDGE,PNW
2385,941.0,35.0,428.0,31.0,509.8
2386,941.0,35.0,428.0,31.0,509.8
2387,941.0,35.0,428.0,31.0,509.8
2388,941.0,35.0,428.0,31.0,509.8
2389,941.0,35.0,428.0,31.0,509.8
2390,941.0,35.0,428.0,31.0,509.8
2391,941.0,35.0,428.0,31.0,509.8
2392,941.0,35.0,428.0,31.0,509.8
2393,941.0,35.0,428.0,31.0,509.8
2394,941.0,35.0,428.0,31.0,509.8
2395,941.0,35.0,428.0,31.0,509.8
2396,941.0,35.0,428.0,31.0,509.8
2397,941.0,35.0,428.0,31.0,509.8
2398,941.0,35.0,428.0,31.0,509.8
2399,941.0,35.0,428.0,31.0,509.8
2400,941.0,35.0,428.0,31.0,509.8
2401,941.0,35.0,428.0,31.0,509.8
2402,941.0,35.0,428.0,31.0,509.8
2403,941.0,35.0,428.0,31.0,509.8
2404,941.0,35.0,428.0,31.0,509.8
2405,941.0,35.0,428.0,31.0,509.8
2406,941.0,35.0,428.0,31.0,509.8
2407,941.0,35.0,428.0,31.0,509.8
2408,941.0,35.0,428.0,31.0,509.8
2409,941.0,35.0,428.0,31.0,509.8
2410,941.0,35.0,428.0,31.0,509.8
2411,941.0,35.0,428.0,31.0,509.8
2412,941.0,35.0,428.0,31.0,509.8
2413,941.0,35.0,428.0,31.0,509.8
2414,941.0,35.0,428.0,31.0,509.8
2415,941.0,35.0,428.0,31.0,509.8
2416,941.0,35.0,428.0,31.0,509.8
2417,941.0,35.0,428.0,31.0,509.8
2418,941.0,35.0,428.0,31.0,509.8
2419,941.0,35.0,428.0,31.0,509.8
2420,941.0,35.0,428.0,31.0,509.8
2421,941.0,35.0,428.0,31.0,509.8
2422,941.0,35.0,428.0,31.0,509.8
2423,941.0,35.0,428.0,31.0,509.8
2424,941.0,35.0,428.0,31.0,509.8
2425,941.0,35.0,428.0,31.0,509.8
2426,941.0,35.0,428.0,31.0,509.8
2427,941.0,35.0,428.0,31.0,509.8
2428,941.0,35.0,428.0,31.0,509.8
2429,941.0,35.0,428.0,31.0,509.8
2430,941.0,35.0,428.0,31.0,509.8
2431,941.0,35.0,428.0,31.0,509.8
2432,941.0,35.0,428.0,31.0,509.8
2433,941.0,35.0,428.0,31.0,509.8
2434,941.0,35.0,428.0,31.0,509.8
2435,941.0,35.0,428.0,31.0,509.8
2436,941.0,35.0,428.0,31.0,509.8
2437,941.0,35.0,428.0,31.0,509.8
2438,941.0,35.0,428.0,31.0,509.8
2439,941.0,35.0,428.0,31.0,509.8
2440,941.0,35.0,428.0,31.0,509.8
2441,941.0,35.0,428.0,31.0,509.8
2442,941.0,35.0,428.0,31.0,509.8
2443,941.0,35.0,428.0,31.0,509.8
2444,941.0,35.0,428.0,31.0,509.8
2445,941.0,35.0,428.0,31.0,509.8
2446,941.0,35.0,428.0,31.0,509.8
2447,941.0,35.0,428.0,31.0,509.8
2448,941.0,35.0,428.0,31.0,509.8
2449,941.0,35.0,428.0,31.0,509.8
2450,941.0,35.0,428.0,31.0,509.8
2451,941.0,35.0,428.0,31.0,509.8
2452,941.0,35.0,428.0,31.0,509.8
2453,941.0,35.0,428.0,31.0,509.8
2454,941.0,35.0,428.0,31.0,509.8
2455,941.0,35.0,428.0,31.0,509.8
2456,941.0,35.0,428.0,31.0,509.8
2457,941.0,35.0,428.0,31.0,509.8
2458,941.0,35.0,428.0,31.0,509.8
2459,941.0,35.0,428.0,31.0,509.8
2460,941.0,35.0,428.0,31.0,509.8
2461,941.0,35.0,428.0,31.0,509.8
2462,941.0,35.0,428.0,31.0,509.8
2463,941.0,35.0,428.0,31.0,509.8
2464,941.0,35.0,428.0,31.0,509.8
2465,941.0,35.0,428.0,31.0,509.8
2466,941.0,35.0,428.0,31.0,509.8
2467,941.0,35.0,428.0,31.0,509.8
2468,941.0,35.0,428.0,31.0,509.8
2469,941.0,35.0,428.0,31.0,509.8
2470,941.0,35.0,428.0,31.0,509.8
2471,941.0,35.0,428.0,31.0,509.8
2472,941.0,35.0,428.0,31.0,509.8
2473,941.0,35.0,428.0,31.0,509.8
2474,941.0,35.0,428.0,31.0,509.8
2475,941.0,35.0,428.0,31.0,509.8
2476,941.0,35.0,428.0,31.0,509.8
2477,941.0,35.0,428.0,31.0,509.8
2478,941.0,35.0,428.0,31.0,509.8
2479,941.0,35.0,428.0,31.0,509.8
2480,941.0,35.0,428.0,31.0,509.8
2481,941.0,35.0,428.0,31.0,509.8
2482,941.0,35.0,428.0,31.0,509.8
2483,941.0,35.0,428.0,31.0,509.8
2484,941.0,35.0,428.0,31.0,509.8
2485,941.0,35.0,428.0,31.0,509.8
2486,941.0,35.0,428.0,31.0,509.8
2487,941.0,35.0,428.0,31.0,509.8
2488,941.0,35.0,428.0,31.0,509.8
2489,941.0,35.0,428.0,31.0,509.8
2490,941.0,35.0,428.0,31.0,509.8
2491,941.0,35.0,428.0,31.0,509.8
2492,941.0,35.0,428.0,31.0,509.8
2493,941.0,35.0,428.0,31.0,509.8
2494,941.0,35.0,428.0,31.0,509.8
2495,941.0,35.0,428.0,31.0,509.8
2496,941.0,35.0,428.0,31.0,509.8
2497,941.0,35.0,428.0,31.0,509.8
2498,941.0,35.0,428.0,31.0,509.8
2499,941.0,35.0,428.0,31.0,509.8
2500,941.0,35.0,428.0,31.0,509.8
2501,941.0,35.0,428.0,31.0,509.8
2502,941.0,35.0,428.0,31.0,509.8
2503,941.0,35.0,428.0,31.0,509.8
2504,941.0,35.0,428.0,31.0,509.8
2505,941.0,35.0,428.0,31.0,509.8
2506,941.0,35.0,428.0,31.0,509.8
2507,941.0,35.0,428.0,31.0,509.8
2508,941.0,35.0,428.0,31.0,509.8
2509,941.0,35.0,428.0,31.0,509.8
2510,941.0,35.0,428.0,31.0,509.8
2511,941.0,35.0,428.0,31.0,509.8
2512,941.0,35.0,428.0,31.0,509.8
2513,941.0,35.0,428.0,31.0,509.8
2514,941.0,35.0,428.0,31.0,509.8
2515,941.0,35.0,428.0,31.0,509.8
2516,941.0,35.0,428.0,31.0,509.8
2517,941.0,35.0,428.0,31.0,509.8
2518,941.0,35.0,428.0,31.0,509.8
2519,941.0,35.0,428.0,31.0,509.8
2520,941.0,35.0,428.0,31.0,509.8
2521,941.0,35.0,428.0,31.0,509.8
2522,941.0,35.0,428.0,31.0,509.8
2523,941.0,35.0,428.0,31.0,509.8
2524,941.0,35.0,428.0,31.0,509.8
2525,941.0,35.0,428.0,31.0,509.8
2526,941.0,35.0,428.0,31.0,509.8
2527,941.0,35.0,428.0,31.0,509.8
2528,941.0,35.0,428.0,31.0,509.8
2529,941.0,35.0,428.0,31.0,509.8
2530,941.0,35.0,428.0,31.0,509.8
2531,941.0,35.0,428.0,31.0,509.8
2532,941.0,35.0,428.0,31.0,509.8
2533,941.0,35.0,428.0,31.0,509.8
2534,941.0,35.0,428.0,31.0,509.8
2535,941.0,35.0,428.0,31.0,509.8
2536,941.0,35.0,428.0,31.0,509.8
2537,941.0,35.0,428.0,31.0,509.8
2538,941.0,35.0,428.0,31.0,509.8
2539,941.0,35.0,428.0,31.0,509.8
2540,941.0,35.0,428.0,31.0,509.8
2541,941.0,35.0,428.0,31.0,509.8
2542,941.0,35.0,428.0,31.0,509.8
2543,941.0,35.0,428.0,31.0,509.8
2544,941.0,35.0,428.0,31.0,509.8
2545,941.0,35.0,428.0,31.0,509.8
2546,941.0,35.0,428.0,31.0,509.8
2547,941.0,35.0,428.0,31.0,509.8
2548,941.0,35.0,428.0,31.0,509.8
2549,941.0,35.0,428.0,31.0,509.8
2550,941.0,35.0,428.0,31.0,509.8
2551,941.0,35.0,428.0,31.0,509.8
2552,941.0,35.0,428.0,31.0,509.8
2553,941.0,35.0,428.0,31.0,509.8
2554,941.0,35.0,428.0,31.0,509.8
2555,941.0,35.0,428.0,31.0,509.8
2556,941.0,35.0,428.0,31.0,509.8
2557,941.0,35.0,428.0,31.0,509.8
2558,941.0,35.0,428.0,31.0,509.8
2559,941.0,35.0,428.0,31.0,509.8
2560,941.0,35.0,428.0,31.0,509.8
2561,941.0,35.0,428.0,31.0,509.8
2562,941.0,35.0,428.0,31.0,509.8
2563,941.0,35.0,428.0,31.0,509.8
2564,941.0,35.0,428.0,31.0,509.8
2565,941.0,35.0,428.0,31.0,509.8
2566,941.0,35.0,428.0,31.0,509.8
2567,941.0,35.0,428.0,31.0,509.8
2568,941.0,35.0,428.0,31.0,509.8
2569,941.0,35.0,428.0,31.0,509.8
2570,941.0,35.0,428.0,31.0,509.8
2571,941.0,35.0,428.0,31.0,509.8
2572,941.0,35.0,428.0,31.0,509.8
2573,941.0,35.0,428.0,31.0,509.8
2574,941.0,35.0,428.0,31.0,509.8
2575,941.0,35.0,428.0,31.0,509.8
2576,941.0,35.0,428.0,31.0,509.8
2577,941.0,35.0,428.0,31.0,509.8
2578,941.0,35.0,428.0,31.0,509.8
2579,941.0,35.0,428.0,31.0,509.8
2580,941.0,35.0,428.0,31.0,509.8
2581,941.0,35.0,428.0,31.0,509.8
2582,941.0,35.0,428.0,31.0,509.8
2583,941.0,35.0,428.0,31.0,509.8
2584,941.0,35.0,428.0,31.0,509.8
2585,941.0,35.0,428.0,31.0,509.8
2586,941.0,35.0,428.0,31.0,509.8
2587,941.0,35.0,428.0,31.0,509.8
2588,941.0,35.0,428.0,31.0,509.8
2589,941.0,35.0,428.0,31.0,509.8
2590,941.0,35.0,428.0,31.0,509.8
2591,941.0,35.0,428.0,31.0,509.8
2592,941.0,35.0,428.0,31.0,509.8
2593,941.0,35.0,428.0,31.0,509.8
2594,941.0,35.0,428.0,31.0,509.8
2595,941.0,35.0,428.0,31.0,509.8
2596,941.0,35.0,428.0,31.0,509.8
2597,941.0,35.0,428.0,31.0,509.8
2598,941.0,35.0,428.0,31.0,509.8
2599,941.0,35.0,428.0,31.0,509.8
2600,941.0,35.0,428.0,31.0,509.8
2601,941.0,35.0,428.0,31.0,509.8
2602,941.0,35.0,428.0,31.0,509.8
2603,941.0,35.0,428.0,31.0,509.8
2604,941.0,35.0,428.0,31.0,509.8
2605,941.0,35.0,428.0,31.0,509.8
2606,941.0,35.0,428.0,31.0,509.8
2607,941.0,35.0,428.0,31.0,509.8
2608,941.0,35.0,428.0,31.0,509.8
2609,941.0,35.0,428.0,31.0,509.8
2610,941.0,35.0,428.0,31.0,509.8
2611,941.0,35.0,428.0,31.0,509.8
2612,941.0,35.0,428.0,31.0,509.8
2613,941.0,35.0,428.0,31.0,509.8
2614,941.0,35.0,428.0,31.0,509.8
2615,941.0,35.0,428.0,31.0,509.8
2616,941.0,35.0,428.0,31.0,509.8
2617,941.0,35.0,428.0,31.0,509.8
2618,941.0,35.0,428.0,31.0,509.8
2619,941.0,35.0,428.0,31.0,509.8
2620,941.0,35.0,428.0,31.0,509.8
2621,941.0,35.0,428.0,31.0,509.8
2622,941.0,35.0,428.0,31.0,509.8
2623,941.0,35.0,428.0,31.0,509.8
2624,941.0,35.0,428.0,31.0,509.8
2625,941.0,35.0,428.0,31.0,509.8
2626,941.0,35.0,428.0,31.0,509.8
2627,941.0,35.0,428.0,31.0,509.8
2628,941.0,35.0,428.0,31.0,509.8
2629,941.0,35.0,428.0,31.0,509.8
2630,941.0,35.0,428.0,31.0,509.8
2631,941.0,35.0,428.0,31.0,509.8
2632,941.0,35.0,428.0,31.0,509.8
2633,941.0,35.0,428.0,31.0,509.8
2634,941.0,35.0,428.0,31.0,509.8
2635,941.0,35.0,428.0,31.0,509.8
2636,941.0,35.0,428.0,31.0,509.8
2637,941.0,35.0,428.0,31.0,509.8
2638,941.0,35.0,428.0,31.0,509.8
2639,941.0,35.0,428.0,31.0,509.8
2640,941.0,35.0,428.0,31.0,509.8
2641,941.0,35.0,428.0,31.0,509.8
2642,941.0,35.0,428.0,31.0,509.8
2643,941.0,35.0,428.0,31.0,509.8
2644,941.0,35.0,428.0,31.0,509.8
2645,941.0,35.0,428.0,31.0,509.8
2646,941.0,35.0,428.0,31.0,509.8
2647,941.0,35.0,428.0,31.0,509.8
2648,941.0,35.0,428.0,31.0,509.8
2649,941.0,35.0,428.0,31.0,509.8
2650,941.0,35.0,428.0,31.0,509.8
2651,941.0,35.0,428.0,31.0,509.8
2652,941.0,35.0,428.0,31.0,509.8
2653,941.0,35.0,428.0,31.0,509.8
2654,941.0,35.0,428.0,31.0,509.8
2655,941.0,35.0,428.0,31.0,509.8
2656,941.0,35.0,428.0,31.0,509.8
2657,941.0,35.0,428.0,31.0,509.8
2658,941.0,35.0,428.0,31.0,509.8
2659,941.0,35.0,428.0,31.0,509.8
2660,941.0,35.0,428.0,31.0,509.8
2661,941.0,35.0,428.0,31.0,509.8
2662,941.0,35.0,428.0,31.0,509.8
2663,941.0,35.0,428.0,31.0,509.8
2664,941.0,35.0,428.0,31.0,509.8
2665,941.0,35.0,428.0,31.0,509.8
2666,941.0,35.0,428.0,31.0,509.8
2667,941.0,35.0,428.0,31.0,509.8
2668,941.0,35.0,428.0,31.0,509.8
2669,941.0,35.0,428.0,31.0,509.8
2670,941.0,35.0,428.0,31.0,509.8
2671,941.0,35.0,428.0,31.0,509.8
2672,941.0,35.0,428.0,31.0,509.8
2673,941.0,35.0,428.0,31.0,509.8
2674,941.0,35.0,428.0,31.0,509.8
2675,941.0,35.0,428.0,31.0,509.8
2676,941.0,35.0,428.0,31.0,509.8
2677,941.0,35.0,428.0,31.0,509.8
2678,941.0,35.0,428.0,31.0,509.8
2679,941.0,35.0,428.0,31.0,509.8
2680,941.0,35.0,428.0,31.0,509.8
2681,941.0,35.0,428.0,31.0,509.8
2682,941.0,35.0,428.0,31.0,509.8
2683,941.0,35.0,428.0,31.0,509.8
2684,941.0,35.0,428.0,31.0,509.8
2685,941.0,35.0,428.0,31.0,509.8
2686,941.0,35.0,428.0,31.0,509.8
2687,941.0,35.0,428.0,31.0,509.8
2688,941.0,35.0,428.0,31.0,509.8
2689,941.0,35.0,428.0,31.0,509.8
2690,941.0,35.0,428.0,31.0,509.8
2691,941.0,35.0,428.0,31.0,509.8
2692,941.0,35.0,428.0,31.0,509.8
2693,941.0,35.0,428.0,31.0,509.8
2694,941.0,35.0,428.0,31.0,509.8
2695,941.0,35.0,428.0,31.0,509.8
2696,941.0,35.0,428.0,31.0,509.8
2697,941.0,35.0,428.0,31.0,509.8
2698,941.0,35.0,428.0,31.0,509.8
2699,941.0,35.0,428.0,31.0,509.8
2700,941.0,35.0,428.0,31.0,509.8
2701,941.0,35.0,428.0,31.0,509.8
2702,941.0,35.0,428.0,31.0,509.8
2703,941.0,35.0,428.0,31.0,509.8
2704,941.0,35.0,428.0,31.0,509.8
2705,941.0,35.0,428.0,31.0,509.8
2706,941.0,35.0,428.0,31.0,509.8
2707,941.0,35.0,428.0,31.0,509.8
2708,941.0,35.0,428.0,31.0,509.8
2709,941.0,35.0,428.0,31.0,509.8
2710,941.0,35.0,428.0,31.0,509.8
2711,941.0,35.0,428.0,31.0,509.8
2712,941.0,35.0,428.0,31.0,509.8
2713,941.0,35.0,428.0,31.0,509.8
2714,941.0,35.0,428.0,31.0,509.8
2715,941.0,35.0,428.0,31.0,509.8
2716,941.0,35.0,428.0,31.0,509.8
2717,941.0,35.0,428.0,31.0,509.8
2718,941.0,35.0,428.0,31.0,509.8
2719,941.0,35.0,428.0,31.0,509.8
2720,941.0,35.0,428.0,31.0,509.8
2721,941.0,35.0,428.0,31.0,509.8
2722,941.0,35.0,428.0,31.0,509.8
2723,941.0,35.0,428.0,31.0,509.8
2724,941.0,35.0,428.0,31.0,509.8
2725,941.0,35.0,428.0,31.0,509.8
2726,941.0,35.0,428.0,31.0,509.8
2727,941.0,35.0,428.0,31.0,509.8
2728,941.0,35.0,428.0,31.0,509.8
2729,941.0,35.0,428.0,31.0,509.8
2730,941.0,35.0,428.0,31.0,509.8
2731,941.0,35.0,428.0,31.0,509.8
2732,941.0,35.0,428.0,31.0,509.8
2733,941.0,35.0,428.0,31.0,509.8
2734,941.0,35.0,428.0,31.0,509.8
2735,941.0,35.0,428.0,31.0,509.8
2736,941.0,35.0,428.0,31.0,509.8
2737,941.0,35.0,428.0,31.0,509.8
2738,941.0,35.0,428.0,31.0,509.8
2739,941.0,35.0,428.0,31.0,509.8
2740,941.0,35.0,428.0,31.0,509.8
2741,941.0,35.0,428.0,31.0,509.8
2742,941.0,35.0,428.0,31.0,509.8
2743,941.0,35.0,428.0,31.0,509.8
2744,941.0,35.0,428.0,31.0,509.8
2745,941.0,35.0,428.0,31.0,509.8
2746,941.0,35.0,428.0,31.0,509.8
2747,941.0,35.0,428.0,31.0,509.8
2748,941.0,35.0,428.0,31.0,509.8
2749,941.0,35.0,428.0,31.0,509.8
2750,941.0,35.0,428.0,31.0,509.8
2751,941.0,35.0,428.0,31.0,509.8
2752,941.0,35.0,428.0,31.0,509.8
2753,941.0,35.0,428.0,31.0,509.8
2754,941.0,35.0,428.0,31.0,509.8
2755,941.0,35.0,428.0,31.0,509.8
2756,941.0,35.0,428.0,31.0,509.8
2757,941.0,35.0,428.0,31.0,509.8
2758,941.0,35.0,428.0,31.0,509.8
2759,941.0,35.0,428.0,31.0,509.8
2760,941.0,35.0,428.0,31.0,509.8
2761,941.0,35.0,428.0,31.0,509.8
2762,941.0,35.0,428.0,31.0,509.8
2763,941.0,35.0,428.0,31.0,509.8
2764,941.0,35.0,428.0,31.0,509.8
2765,941.0,35.0,428.0,31.0,509.8
2766,941.0,35.0,428.0,31.0,509.8
2767,941.0,35.0,428.0,31.0,509.8
2768,941.0,35.0,428.0,31.0,509.8
2769,941.0,35.0,428.0,31.0,509.8
2770,941.0,35.0,428.0,31.0,509.8
2771,941.0,35.0,428.0,31.0,509.8
2772,941.0,35.0,428.0,31.0,509.8
2773,941.0,35.0,428.0,31.0,509.8
2774,941.0,35.0,428.0,31.0,509.8
2775,941.0,35.0,428.0,31.0,509.8
2776,941.0,35.0,428.0,31.0,509.8
2777,941.0,35.0,428.0,31.0,509.8
2778,941.0,35.0,428.0,31.0,509.8
2779,941.0,35.0,428.0,31.0,509.8
2780,941.0,35.0,428.0,31.0,509.8
2781,941.0,35.0,428.0,31.0,509.8
2782,941.0,35.0,428.0,31.0,509.8
2783,941.0,35.0,428.0,31.0,509.8
2784,941.0,35.0,428.0,31.0,509.8
2785,941.0,35.0,428.0,31.0,509.8
2786,941.0,35.0,428.0,31.0,509.8
2787,941.0,35.0,428.0,31.0,509.8
2788,941.0,35.0,428.0,31.0,509.8
2789,941.0,35.0,428.0,31.0,509.8
2790,941.0,35.0,428.0,31.0,509.8
2791,941.0,35.0,428.0,31.0,509.8
2792,941.0,35.0,428.0,31.0,509.8
2793,941.0,35.0,428.0,31.0,509.8
2794,941.0,35.0,428.0,31.0,509.8
2795,941.0,35.0,428.0,31.0,509.8
2796,941.0,35.0,428.0,31.0,509.8
2797,941.0,35.0,428.0,31.0,509.8
2798,941.0,35.0,428.0,31.0,509.8
2799,941.0,35.0,428.0,31.0,509.8
2800,941.0,35.0,428.0,31.0,509.8
2801,941.0,35.0,428.0,31.0,509.8
2802,941.0,35.0,428.0,31.0,509.8
2803,941.0,35.0,428.0,31.0,509.8
2804,941.0,35.0,428.0,31.0,509.8
2805,941.0,35.0,428.0,31.0,509.8
2806,941.0,35.0,428.0,31.0,509.8
2807,941.0,35.0,428.0,31.0,509.8
2808,941.0,35.0,428.0,31.0,509.8
2809,941.0,35.0,428.0,31.0,509.8
2810,941.0,35.0,428.0,31.0,509.8
2811,941.0,35.0,428.0,31.0,509.8
2812,941.0,35.0,428.0,31.0,509.8
2813,941.0,35.0,428.0,31.0,509.8
2814,941.0,35.0,428.0,31.0,509.8
2815,941.0,35.0,428.0,31.0,509.8
2816,941.0,35.0,428.0,31.0,509.8
2817,941.0,35.0,428.0,31.0,509.8
2818,941.0,35.0,428.0,31.0,509.8
2819,941.0,35.0,428.0,31.0,509.8
2820,941.0,35.0,428.0,31.0,509.8
2821,941.0,35.0,428.0,31.0,509.8
2822,941.0,35.0,428.0,31.0,509.8
2823,941.0,35.0,428.0,31.0,509.8
2824,941.0,35.0,428.0,31.0,509.8
2825,941.0,35.0,428.0,31.0,509.8
2826,941.0,35.0,428.0,31.0,509.8
2827,941.0,35.0,428.0,31.0,509.8
2828,941.0,35.0,428.0,31.0,509.8
2829,941.0,35.0,428.0,31.0,509.8
2830,941.0,35.0,428.0,31.0,509.8
2831,941.0,35.0,428.0,31.0,509.8
2832,941.0,35.0,428.0,31.0,509.8
2833,941.0,35.0,428.0,31.0,509.8
2834,941.0,35.0,428.0,31.0,509.8
2835,941.0,35.0,428.0,31.0,509.8
2836,941.0,35.0,428.0,31.0,509.8
2837,941.0,35.0,428.0,31.0,509.8
2838,941.0,35.0,428.0,31.0,509.8
2839,941.0,35.0,428.0,31.0,509.8
2840,941.0,35.0,428.0,31.0,509.8
2841,941.0,35.0,428.0,31.0,509.8
2842,941.0,35.0,428.0,31.0,509.8
2843,941.0,35.0,428.0,31.0,509.8
2844,941.0,35.0,428.0,31.0,509.8
2845,941.0,35.0,428.0,31.0,509.8
2846,941.0,35.0,428.0,31.0,509.8
2847,941.0,35.0,428.0,31.0,509.8
2848,941.0,35.0,428.0,31.0,509.8
2849,941.0,35.0,428.0,31.0,509.8
2850,941.0,35.0,428.0,31.0,509.8
2851,941.0,35.0,428.0,31.0,509.8
2852,941.0,35.0,428.0,31.0,509.8
2853,941.0,35.0,428.0,31.0,509.8
2854,941.0,35.0,428.0,31.0,509.8
2855,941.0,35.0,428.0,31.0,509.8
2856,941.0,35.0,428.0,31.0,509.8
2857,941.0,35.0,428.0,31.0,509.8
2858,941.0,35.0,428.0,31.0,509.8
2859,941.0,35.0,428.0,31.0,509.8
2860,941.0,35.0,428.0,31.0,509.8
2861,941.0,35.0,428.0,31.0,509.8
2862,941.0,35.0,428.0,31.0,509.8
2863,941.0,35.0,428.0,31.0,509.8
2864,941.0,35.0,428.0,31.0,509.8
2865,941.0,35.0,428.0,31.0,509.8
2866,941.0,35.0,428.0,31.0,509.8
2867,941.0,35.0,428.0,31.0,509.8
2868,941.0,35.0,428.0,31.0,509.8
2869,941.0,35.0,428.0,31.0,509.8
2870,941.0,35.0,428.0,31.0,509.8
2871,941.0,35.0,428.0,31.0,509.8
2872,941.0,35.0,428.0,31.0,509.8
2873,941.0,35.0,428.0,31.0,509.8
2874,941.0,35.0,428.0,31.0,509.8
2875,941.0,35.0,428.0,31.0,509.8
2876,941.0,35.0,428.0,31.0,509.8
2877,941.0,35.0,428.0,31.0,509.8
2878,941.0,35.0,428.0,31.0,509.8
2879,941.0,35.0,428.0,31.0,509.8
2880,941.0,35.0,428.0,31.0,509.8
2881,941.0,35.0,428.0,31.0,509.8
2882,941.0,35.0,428.0,31.0,509.8
2883,941.0,35.0,428.0,31.0,509.8
2884,941.0,35.0,428.0,31.0,509.8
2885,941.0,35.0,428.0,31.0,509.8
2886,941.0,35.0,428.0,31.0,509.8
2887,941.0,35.0,428.0,31.0,509.8
2888,941.0,35.0,428.0,31.0,509.8
2889,941.0,35.0,428.0,31.0,509.8
2890,941.0,35.0,428.0,31.0,509.8
2891,941.0,35.0,428.0,31.0,509.8
2892,941.0,35.0,428.0,31.0,509.8
2893,941.0,35.0,428.0,31.0,509.8
2894,941.0,35.0,428.0,31.0,509.8
2895,941.0,35.0,428.0,31.0,509.8
2896,941.0,35.0,428.0,31.0,509.8
2897,941.0,35.0,428.0,31.0,509.8
2898,941.0,35.0,428.0,31.0,509.8
2899,941.0,35.0,428.0,31.0,509.8
2900,941.0,35.0,428.0,31.0,509.8
2901,941.0,35.0,428.0,31.0,509.8
2902,941.0,35.0,428.0,31.0,509.8
2903,941.0,35.0,428.0,31.0,509.8
2904,941.0,35.0,428.0,31.0,509.8
2905,941.0,35.0,428.0,31.0,509.8
2906,941.0,35.0,428.0,31.0,509.8
2907,941.0,35.0,428.0,31.0,509.8
2908,941.0,35.0,428.0,31.0,509.8
2909,941.0,35.0,428.0,31.0,509.8
2910,941.0,35.0,428.0,31.0,509.8
2911,941.0,35.0,428.0,31.0,509.8
2912,941.0,35.0,428.0,31.0,509.8
2913,941.0,35.0,428.0,31.0,509.8
2914,941.0,35.0,428.0,31.0,509.8
2915,941.0,35.0,428.0,31.0,509.8
2916,941.0,35.0,428.0,31.0,509.8
2917,941.0,35.0,428.0,31.0,509.8
2918,941.0,35.0,428.0,31.0,509.8
2919,941.0,35.0,428.0,31.0,509.8
2920,941.0,35.0,428.0,31.0,509.8
2921,941.0,35.0,428.0,31.0,509.8
2922,941.0,35.0,428.0,31.0,509.8
2923,941.0,35.0,428.0,31.0,509.8
2924,941.0,35.0,428.0,31.0,509.8
2925,941.0,35.0,428.0,31.0,509.8
2926,941.0,35.0,428.0,31.0,509.8
2927,941.0,35.0,428.0,31.0,509.8
2928,941.0,35.0,428.0,31.0,509.8
2929,941.0,35.0,428.0,31.0,509.8
2930,941.0,35.0,428.0,31.0,509.8
2931,941.0,35.0,428.0,31.0,509.8
2932,941.0,35.0,428.0,31.0,509.8
2933,941.0,35.0,428.0,31.0,509.8
2934,941.0,35.0,428.0,31.0,509.8
2935,941.0,35.0,428.0,31.0,509.8
2936,941.0,35.0,428.0,31.0,509.8
2937,941.0,35.0,428.0,31.0,509.8
2938,941.0,35.0,428.0,31.0,509.8
2939,941.0,35.0,428.0,31.0,509.8
2940,941.0,35.0,428.0,31.0,509.8
2941,941.0,35.0,428.0,31.0,509.8
2942,941.0,35.0,428.0,31.0,509.8
2943,941.0,35.0,428.0,31.0,509.8
2944,941.0,35.0,428.0,31.0,509.8
2945,941.0,35.0,428.0,31.0,509.8
2946,941.0,35.0,428.0,31.0,509.8
2947,941.0,35.0,428.0,31.0,509.8
2948,941.0,35.0,428.0,31.0,509.8
2949,941.0,35.0,428.0,31.0,509.8
2950,941.0,35.0,428.0,31.0,509.8
2951,941.0,35.0,428.0,31.0,509.8
2952,941.0,35.0,428.0,31.0,509.8
2953,941.0,35.0,428.0,31.0,509.8
2954,941.0,35.0,428.0,31.0,509.8
2955,941.0,35.0,428.0,31.0,509.8
2956,941.0,35.0,428.0,31.0,509.8
2957,941.0,35.0,428.0,31.0,509.8
2958,941.0,35.0,428.0,31.0,509.8
2959,941.0,35.0,428.0,31.0,509.8
2960,941.0,35.0,428.0,31.0,509.8
2961,941.0,35.0,428.0,31.0,509.8
2962,941.0,35.0,428.0,31.0,509.8
2963,941.0,35.0,428.0,31.0,509.8
2964,941.0,35.0,428.0,31.0,509.8
2965,941.0,35.0,428.0,31.0,509.8
2966,941.0,35.0,428.0,31.0,509.8
2967,941.0,35.0,428.0,31.0,509.8
2968,941.0,35.0,428.0,31.0,509.8
2969,941.0,35.0,428.0,31.0,509.8
2970,941.0,35.0,428.0,31.0,509.8
2971,941.0,35.0,428.0,31.0,509.8
2972,941.0,35.0,428.0,31.0,509.8
2973,941.0,35.0,428.0,31.0,509.8
2974,941.0,35.0,428.0,31.0,509.8
2975,941.0,35.0,428.0,31.0,509.8
2976,941.0,35.0,428.0,31.0,509.8
2977,941.0,35.0,428.0,31.0,509.8
2978,941.0,35.0,428.0,31.0,509.8
2979,941.0,35.0,428.0,31.0,509.8
2980,941.0,35.0,428.0,31.0,509.8
2981,941.0,35.0,428.0,31.0,509.8
2982,941.0,35.0,428.0,31.0,509.8
2983,941.0,35.0,428.0,31.0,509.8
2984,941.0,35.0,428.0,31.0,509.8
2985,941.0,35.0,428.0,31.0,509.8
2986,941.0,35.0,428.0,31.0,509.8
2987,941.0,35.0,428.0,31.0,509.8
2988,941.0,35.0,428.0,31.0,509.8
2989,941.0,35.0,428.0,31.0,509.8
2990,941.0,35.0,428.0,31.0,509.8
2991,941.0,35.0,428.0,31.0,509.8
